".record.id","feature","l2fc"
"MG1.patient","Selenomonadales",-11.5265084293232
"MG10.patient","Selenomonadales",0
"MG13.patient","Selenomonadales",-3.77057620082507
"MG14.patient","Selenomonadales",5.09844913551929
"MG16.patient","Selenomonadales",-0.170357725983553
"MG17.patient","Selenomonadales",2.2509856424646
"MG19.patient","Selenomonadales",0.42241896161614
"MG2.patient","Selenomonadales",-35.4417584198935
"MG21.patient","Selenomonadales",4.35555017702998
"MG22.patient","Selenomonadales",0.545205578548223
"MG23.patient","Selenomonadales",-1.24739253341474
"MG25.patient","Selenomonadales",-3.02361270534266
"MG3.patient","Selenomonadales",-2.50573327159533
"MG4.patient","Selenomonadales",-1.28040903441026
"MG6.patient","Selenomonadales",-0.778690424104906
"MG8.patient","Selenomonadales",-2.35136684153086
"MG1.patient","Enterobacteriales",-36.2071581327766
"MG10.patient","Enterobacteriales",-34.2531838746834
"MG13.patient","Enterobacteriales",-35.9737099630232
"MG14.patient","Enterobacteriales",31.8606634916709
"MG16.patient","Enterobacteriales",36.8181957093923
"MG17.patient","Enterobacteriales",10.7404612037493
"MG19.patient","Enterobacteriales",0
"MG2.patient","Enterobacteriales",3.03936689121459
"MG21.patient","Enterobacteriales",0.0216825295181078
"MG22.patient","Enterobacteriales",-33.9044175115929
"MG23.patient","Enterobacteriales",-34.2063966442126
"MG25.patient","Enterobacteriales",0
"MG3.patient","Enterobacteriales",0
"MG4.patient","Enterobacteriales",-0.10786694242171
"MG6.patient","Enterobacteriales",-2.57714527408662
"MG8.patient","Enterobacteriales",-34.7894553764911
"MG1.patient","Burkholderiales",-1.02120783856939
"MG10.patient","Burkholderiales",-42.249942702368
"MG13.patient","Burkholderiales",0.42324216863201
"MG14.patient","Burkholderiales",39.1825454409448
"MG16.patient","Burkholderiales",-4.67076964793357
"MG17.patient","Burkholderiales",-8.27369117177165
"MG19.patient","Burkholderiales",-36.0788557856049
"MG2.patient","Burkholderiales",-2.18944290329686
"MG21.patient","Burkholderiales",4.57944935896497
"MG22.patient","Burkholderiales",1.26638093291883
"MG23.patient","Burkholderiales",38.2809188764101
"MG25.patient","Burkholderiales",4.72100996279277
"MG3.patient","Burkholderiales",-5.32975991343073
"MG4.patient","Burkholderiales",1.6469973578502
"MG6.patient","Burkholderiales",2.23662557565991
"MG8.patient","Burkholderiales",-1.74911879331887
"MG1.patient","Unclassified_Bacteria",-2.08336924527249
"MG10.patient","Unclassified_Bacteria",-39.1600297910234
"MG13.patient","Unclassified_Bacteria",-0.33628318134617
"MG14.patient","Unclassified_Bacteria",-2.86270035240942
"MG16.patient","Unclassified_Bacteria",-0.565343088861611
"MG17.patient","Unclassified_Bacteria",-1.49258700852664
"MG19.patient","Unclassified_Bacteria",-2.70090038158292
"MG2.patient","Unclassified_Bacteria",-2.80825449928116
"MG21.patient","Unclassified_Bacteria",-3.49394427090637
"MG22.patient","Unclassified_Bacteria",-1.14861603611285
"MG23.patient","Unclassified_Bacteria",0.880281765397777
"MG25.patient","Unclassified_Bacteria",-0.898082713287915
"MG3.patient","Unclassified_Bacteria",0.0874074712401391
"MG4.patient","Unclassified_Bacteria",-1.28956026343662
"MG6.patient","Unclassified_Bacteria",0.713057578135639
"MG8.patient","Unclassified_Bacteria",-1.04651023750711
"MG1.patient","Bifidobacteriales",-40.4922775233665
"MG10.patient","Bifidobacteriales",-34.8381463132534
"MG13.patient","Bifidobacteriales",31.3483281132015
"MG14.patient","Bifidobacteriales",34.6680183268796
"MG16.patient","Bifidobacteriales",33.8181974227494
"MG17.patient","Bifidobacteriales",-0.0920668010517449
"MG19.patient","Bifidobacteriales",-1.89950263758453
"MG2.patient","Bifidobacteriales",0.100766910644277
"MG21.patient","Bifidobacteriales",-37.2892233303513
"MG22.patient","Bifidobacteriales",5.87361120310138
"MG23.patient","Bifidobacteriales",-38.2063847662656
"MG25.patient","Bifidobacteriales",-36.5225084082165
"MG3.patient","Bifidobacteriales",-35.0755385689086
"MG4.patient","Bifidobacteriales",-0.461503616998234
"MG6.patient","Bifidobacteriales",-33.1601565014249
"MG8.patient","Bifidobacteriales",-4.29889152387055
"MG1.patient","Verrucomicrobiales",0
"MG10.patient","Verrucomicrobiales",35.0736343490229
"MG13.patient","Verrucomicrobiales",0
"MG14.patient","Verrucomicrobiales",0
"MG16.patient","Verrucomicrobiales",0
"MG17.patient","Verrucomicrobiales",0
"MG19.patient","Verrucomicrobiales",-33.4938938921455
"MG2.patient","Verrucomicrobiales",0
"MG21.patient","Verrucomicrobiales",-6.23569244860337
"MG22.patient","Verrucomicrobiales",3.31687627527374
"MG23.patient","Verrucomicrobiales",-0.399387858640136
"MG25.patient","Verrucomicrobiales",-34.0200091869483
"MG3.patient","Verrucomicrobiales",31.8926194354316
"MG4.patient","Verrucomicrobiales",0
"MG6.patient","Verrucomicrobiales",0.439820486457872
"MG8.patient","Verrucomicrobiales",0
"MG1.patient","Unclassified_Firmicutes",-2.22283849906771
"MG10.patient","Unclassified_Firmicutes",-38.7450118598895
"MG13.patient","Unclassified_Firmicutes",-2.6754221897784
"MG14.patient","Unclassified_Firmicutes",-0.501662630353099
"MG16.patient","Unclassified_Firmicutes",-3.52011146454695
"MG17.patient","Unclassified_Firmicutes",-0.519076014797045
"MG19.patient","Unclassified_Firmicutes",-1.74750470402431
"MG2.patient","Unclassified_Firmicutes",0.326286951218682
"MG21.patient","Unclassified_Firmicutes",-2.22624327911292
"MG22.patient","Unclassified_Firmicutes",1.02127218660884
"MG23.patient","Unclassified_Firmicutes",-3.41730272854028
"MG25.patient","Unclassified_Firmicutes",-37.2423985104542
"MG3.patient","Unclassified_Firmicutes",-0.82807620400683
"MG4.patient","Unclassified_Firmicutes",-1.98233554821626
"MG6.patient","Unclassified_Firmicutes",-0.659108659656454
"MG8.patient","Unclassified_Firmicutes",-1.76640396377942
"MG1.patient","Rhizobiales",0.0169266233032612
"MG10.patient","Rhizobiales",-35.5751117085923
"MG13.patient","Rhizobiales",0.577557586898186
"MG14.patient","Rhizobiales",-0.725559993376955
"MG16.patient","Rhizobiales",-0.39180532718834
"MG17.patient","Rhizobiales",-3.63633431392593
"MG19.patient","Rhizobiales",0
"MG2.patient","Rhizobiales",-3.62238767917813
"MG21.patient","Rhizobiales",-5.79207084643795
"MG22.patient","Rhizobiales",-0.694030206586262
"MG23.patient","Rhizobiales",0
"MG25.patient","Rhizobiales",-2.20416960676824
"MG3.patient","Rhizobiales",-2.30447381438832
"MG4.patient","Rhizobiales",-31.5319805998027
"MG6.patient","Rhizobiales",-37.4080800827836
"MG8.patient","Rhizobiales",-2.28097756655092
