"feature","Sample.type.Drug.Before","visit","mean","sd","median","incidence"
"NE_1","patient FALSE .",1,0.156516696532821,0.0735736155073662,0.133899648848654,1
"NE_1","patient FALSE .",2,0.208312615517419,0.112455505912473,0.160358889788377,1
"NE_1","patient FALSE .",3,0.231626661559931,0.138623707603213,0.203309364071284,1
"NE_1","patient FALSE .",4,0.217189418918791,0.0817141892096169,0.236184057845831,1
"NE_1","patient TRUE .",1,0.126671914675755,0.0556532556604039,0.101456423942082,1
"NE_1","patient TRUE .",2,0.153566574669991,0.0661744038280223,0.142864521936295,1
"NE_1","patient TRUE .",3,0.153365738853004,0.0809394533158673,0.137609012787819,1
"NE_1","patient TRUE .",4,0.151956079977955,0.0681372879354338,0.150220514987261,1
"NE_2","1",1,0.124733807196427,0.0864959979212978,0.100295590010285,1
"NE_2","1",2,0.168945449822148,0.0853782855590869,0.168945449822148,1
"NE_2","patient FALSE .",1,0.0890199343553359,0.0441953982700922,0.0799069879499295,1
"NE_2","patient FALSE .",2,0.142635238627516,0.131129900823138,0.10211939955928,1
"NE_2","patient FALSE .",3,0.139663785161235,0.0980648839956875,0.115813517140716,1
"NE_2","patient FALSE .",4,0.136964292196572,0.0658067028744473,0.140072719848006,1
"NE_2","patient TRUE .",1,0.075710426012613,0.0343058640438011,0.0649537629027432,1
"NE_2","patient TRUE .",2,0.104584528041126,0.0559764163250572,0.0784164436551602,1
"NE_2","patient TRUE .",3,0.0939709691934027,0.053535548845659,0.0757977230063654,1
"NE_2","patient TRUE .",4,0.0922836052681594,0.0455557413998525,0.0673241856408996,1
"NE_4","1",1,0.0943571875417513,0.0708988324111372,0.0752030543886677,1
"NE_4","1",2,0.121746944276396,0.0656680916989375,0.121746944276396,1
"NE_4","patient FALSE .",1,0.0688792472541558,0.0299521572717836,0.0613107889088679,1
"NE_4","patient FALSE .",2,0.123145648601356,0.137626722505813,0.0752592705676672,1
"NE_4","patient FALSE .",3,0.101034634640309,0.0616396150243583,0.0878521407831653,1
"NE_4","patient FALSE .",4,0.105180136416808,0.0510019320303838,0.101419319291134,1
"NE_4","patient TRUE .",1,0.0623253617934805,0.0248799731527002,0.0493565321493753,1
"NE_4","patient TRUE .",2,0.0894439796146991,0.0484046121455336,0.0702692714716036,1
"NE_4","patient TRUE .",3,0.074710184351096,0.0386871409452558,0.0618655469800553,1
"NE_4","patient TRUE .",4,0.0738297211319967,0.0332891386037603,0.0533874753293151,1
"NE_8","1",1,0.0833775609304961,0.0627487542214762,0.0673532277935843,1
"NE_8","1",2,0.099319679828761,0.0500221432775925,0.099319679828761,1
"NE_8","patient FALSE .",1,0.0615477542016098,0.0229502737633306,0.0545413470068292,1
"NE_8","patient FALSE .",2,0.116543623031809,0.139884729357771,0.0637451028639964,1
"NE_8","patient FALSE .",3,0.0858571441562353,0.0460881326159227,0.0753882096158448,1
"NE_8","patient FALSE .",4,0.0907486864139938,0.0411267133621838,0.08708815758975,1
"NE_8","patient TRUE .",1,0.0578304027453512,0.0211142261202085,0.0471122385385146,1
"NE_8","patient TRUE .",2,0.082438168116348,0.043098815009475,0.0680720667464162,1
"NE_8","patient TRUE .",3,0.06765065503882,0.0322994204132729,0.0574736572055508,1
"NE_8","patient TRUE .",4,0.067077951334216,0.0280632224927505,0.0512341434337384,1
"NE_Inf","1",1,0.0737745588495203,0.0534389229185162,0.0592406218784813,1
"NE_Inf","1",2,0.0823253102146237,0.0368275813368533,0.0823253102146237,1
"NE_Inf","patient FALSE .",1,0.0558267471657223,0.017194744650552,0.0508497345105942,1
"NE_Inf","patient FALSE .",2,0.111662136520278,0.141603415057558,0.0560969139596314,1
"NE_Inf","patient FALSE .",3,0.0747355461503863,0.0356166134442304,0.066525804220753,1
"NE_Inf","patient FALSE .",4,0.0783513353543794,0.0312796952593732,0.0768876380407396,1
"NE_Inf","patient TRUE .",1,0.054485261770941,0.0184160439519635,0.0455249393878605,1
"NE_Inf","patient TRUE .",2,0.0760335429537569,0.0384720449133784,0.0665109276046087,1
"NE_Inf","patient TRUE .",3,0.0620382285944956,0.0264882763598675,0.0544113661702996,1
"NE_Inf","patient TRUE .",4,0.0619469644443617,0.0240100550926318,0.0496720002196523,1
