"feature","Sample.type.Drug.Before","visit","mean","sd","median","incidence"
"Unclassified_Bacteria","1",2,0.0261680411442857,0.0324304557666848,0.0261680411442857,1
"Unclassified_Bacteria","patient FALSE .",1,0.0147999621018658,0.0271663810363806,0.00444846431831815,1
"Unclassified_Bacteria","patient FALSE .",2,0.00218614160959952,0.00220715111244376,0.001388246182323,0.857142857142857
"Unclassified_Bacteria","patient FALSE .",3,0.00526950877902661,0.00382376491774147,0.00344446517163293,1
"Unclassified_Bacteria","patient FALSE .",4,0.00411386498817114,0.0042505653447617,0.00200741652286824,1
"Unclassified_Bacteria","patient TRUE .",1,0.00380663112047994,0.00416438408780798,0.00225743626062323,0.923076923076923
"Unclassified_Bacteria","patient TRUE .",2,0.00214481699737438,0.00181207510046806,0.00205389448672318,0.9
"Unclassified_Bacteria","patient TRUE .",3,0.0019816885213677,0.00153728633713229,0.00134462674508441,1
"Unclassified_Bacteria","patient TRUE .",4,0.00521914606330342,0.00837041103296058,0.00139881877525645,1
"Actinobacteria","1",1,0.0173358144838908,0.0449262073067482,0.00272646018947468,0.944444444444444
"Actinobacteria","1",2,0.00731710708213497,0.00863167347777852,0.00731710708213497,1
"Actinobacteria","patient FALSE .",1,0.0034710099479923,0.00762440035942487,0.000817210922188675,1
"Actinobacteria","patient FALSE .",2,0.00073921012343161,0.00118062782611717,0.000293599530240752,0.714285714285714
"Actinobacteria","patient FALSE .",3,0.00369771618858931,0.00740051843160019,0.000711176964056155,0.666666666666667
"Actinobacteria","patient FALSE .",4,0.00247571575716185,0.00428824444218099,0.000425415568128099,0.666666666666667
"Actinobacteria","patient TRUE .",1,0.00278209028152846,0.00596323215055307,0.000692700666724392,0.769230769230769
"Actinobacteria","patient TRUE .",2,0.00109424053948092,0.00248152312730597,0.000219228798964288,0.8
"Actinobacteria","patient TRUE .",3,0.00567743072429072,0.00902108909380681,0.00103068321691803,0.75
"Actinobacteria","patient TRUE .",4,0.00399651572897542,0.00632955629165348,0.000669194735668079,0.714285714285714
"Verrucomicrobia","1",1,0.00255046882428031,0.00511977687034069,0,0.388888888888889
"Verrucomicrobia","1",2,0.0213629309477275,0.0292859112856005,0.0213629309477275,1
"Verrucomicrobia","patient FALSE .",1,0.00666149530240099,0.012038080638996,0,0.4
"Verrucomicrobia","patient FALSE .",2,0.000412541254125412,0.00109148156397054,0,0.142857142857143
"Verrucomicrobia","patient FALSE .",3,0.000187265917602996,0.000458705944341419,0,0.166666666666667
"Verrucomicrobia","patient FALSE .",4,6.16655875188851e-05,0.000151049224110207,0,0.166666666666667
"Verrucomicrobia","patient TRUE .",1,0.0135530595455992,0.0485697460662992,0,0.307692307692308
"Verrucomicrobia","patient TRUE .",2,0.000374719925828633,0.00118496845026784,0,0.1
"Verrucomicrobia","patient TRUE .",3,0.000861731296513905,0.00243734417330263,0,0.125
"Verrucomicrobia","patient TRUE .",4,0,0,0,0
