".record.id","feature","l2fc"
"MG25.patient","Lachnospiracea_incertae_sedis",-5.97767306268442
"MG3.patient","Lachnospiracea_incertae_sedis",-3.73576437606265
"MG4.patient","Lachnospiracea_incertae_sedis",-0.34899109524359
"MG6.patient","Lachnospiracea_incertae_sedis",-0.831403543718552
"MG8.patient","Lachnospiracea_incertae_sedis",-5.0697915767597
"MG1.patient","Blautia",-1.24788171416176
"MG10.patient","Blautia",-4.17953673549687
"MG13.patient","Blautia",-0.864138578791087
"MG14.patient","Blautia",0.371842263536296
"MG16.patient","Blautia",-0.431349195953881
"MG17.patient","Blautia",0.968398596149249
"MG19.patient","Blautia",-1.79997028476524
"MG2.patient","Blautia",0.0472922149246395
"MG21.patient","Blautia",-4.32401887297125
"MG22.patient","Blautia",-1.2190295915987
"MG23.patient","Blautia",-3.96965669453837
"MG25.patient","Blautia",-2.96219571182934
"MG3.patient","Blautia",-1.55671594619694
"MG4.patient","Blautia",-1.21896367816883
"MG6.patient","Blautia",-0.670258669412869
"MG8.patient","Blautia",-1.14968818219107
"MG1.patient","Clostridium_XI",-40.7674585595579
"MG10.patient","Clostridium_XI",-35.8381459777406
"MG13.patient","Clostridium_XI",-1.70784400092391
"MG14.patient","Clostridium_XI",-3.50589426763913
"MG16.patient","Clostridium_XI",1.69372241336812
"MG17.patient","Clostridium_XI",6.4498425283616
"MG19.patient","Clostridium_XI",-1.57757482311612
"MG2.patient","Clostridium_XI",2.26344457719627
"MG21.patient","Clostridium_XI",-38.0806300356821
"MG22.patient","Clostridium_XI",-1.42158106221878
"MG23.patient","Clostridium_XI",-1.59528347271207
"MG25.patient","Clostridium_XI",2.6988469387727
"MG3.patient","Clostridium_XI",-36.8227709023689
"MG4.patient","Clostridium_XI",-2.65216562916569
"MG6.patient","Clostridium_XI",1.94603199755541
"MG8.patient","Clostridium_XI",-5.62433272912908
"MG1.patient","Unclassified_Clostridiales",-1.996936517313
"MG10.patient","Unclassified_Clostridiales",-3.82337470268454
"MG13.patient","Unclassified_Clostridiales",-1.01523421463059
"MG14.patient","Unclassified_Clostridiales",-1.12186084267778
"MG16.patient","Unclassified_Clostridiales",0.968307586431509
"MG17.patient","Unclassified_Clostridiales",0.348188199969808
"MG19.patient","Unclassified_Clostridiales",-4.27797392153807
"MG2.patient","Unclassified_Clostridiales",-0.677230021021252
"MG21.patient","Unclassified_Clostridiales",-4.31813510110343
"MG22.patient","Unclassified_Clostridiales",-0.496562632419778
"MG23.patient","Unclassified_Clostridiales",-3.73208018170491
"MG25.patient","Unclassified_Clostridiales",-2.78441274940922
"MG3.patient","Unclassified_Clostridiales",-1.60336468243377
"MG4.patient","Unclassified_Clostridiales",2.76633381669356
"MG6.patient","Unclassified_Clostridiales",-1.33314329449226
"MG8.patient","Unclassified_Clostridiales",-1.43148288423356
"MG1.patient","Erysipelotrichaceae_incertae_sedis",34.1859504300811
"MG10.patient","Erysipelotrichaceae_incertae_sedis",0
"MG13.patient","Erysipelotrichaceae_incertae_sedis",3.46208022670386
"MG14.patient","Erysipelotrichaceae_incertae_sedis",1.29109533167345
"MG16.patient","Erysipelotrichaceae_incertae_sedis",-0.143885511236274
"MG17.patient","Erysipelotrichaceae_incertae_sedis",2.88313542446378
"MG19.patient","Erysipelotrichaceae_incertae_sedis",-35.8158215705974
"MG2.patient","Erysipelotrichaceae_incertae_sedis",9.24207917568118
"MG21.patient","Erysipelotrichaceae_incertae_sedis",3.60664430153788
"MG22.patient","Erysipelotrichaceae_incertae_sedis",3.24365526184837
"MG23.patient","Erysipelotrichaceae_incertae_sedis",-1.24739207364185
"MG25.patient","Erysipelotrichaceae_incertae_sedis",-34.4350466582266
"MG3.patient","Erysipelotrichaceae_incertae_sedis",34.6999742667276
"MG4.patient","Erysipelotrichaceae_incertae_sedis",3.89213079429604
"MG6.patient","Erysipelotrichaceae_incertae_sedis",-35.1601563374803
"MG8.patient","Erysipelotrichaceae_incertae_sedis",-0.506534000867802
"MG1.patient","Clostridium_IV",-8.09152898031151
"MG10.patient","Clostridium_IV",-39.5750325053731
"MG13.patient","Clostridium_IV",1.2121012119308
"MG14.patient","Clostridium_IV",-2.94516654281666
"MG16.patient","Clostridium_IV",1.09064613258267
"MG17.patient","Clostridium_IV",-1.96653396979379
"MG19.patient","Clostridium_IV",-1.89927731500645
"MG2.patient","Clostridium_IV",-39.0024376817214
"MG21.patient","Clostridium_IV",-1.56327990040486
"MG22.patient","Clostridium_IV",-2.15978470586464
"MG23.patient","Clostridium_IV",-3.31327495839025
"MG25.patient","Clostridium_IV",-35.6049713998215
"MG3.patient","Clostridium_IV",0.861474474397454
"MG4.patient","Clostridium_IV",4.11068173332045
"MG6.patient","Clostridium_IV",-3.55731711568585
"MG8.patient","Clostridium_IV",-2.6029030170061
"MG1.patient","Parabacteroides",-5.09159665751168
"MG10.patient","Parabacteroides",-0.401941581562795
"MG13.patient","Parabacteroides",4.02531623627521
"MG14.patient","Parabacteroides",-36.4275478495187
"MG16.patient","Parabacteroides",-2.8808150504723
"MG17.patient","Parabacteroides",-3.60803984913272
"MG19.patient","Parabacteroides",-1.68180182848627
"MG2.patient","Parabacteroides",1.67679803895799
"MG21.patient","Parabacteroides",1.41574815752059
"MG22.patient","Parabacteroides",2.13121077416903
"MG23.patient","Parabacteroides",1.40967190795014
"MG25.patient","Parabacteroides",3.21282521042029
"MG3.patient","Parabacteroides",-4.26632903174527
"MG4.patient","Parabacteroides",1.11445855543873
"MG6.patient","Parabacteroides",0.412603646972649
"MG8.patient","Parabacteroides",-38.7894287222614
"MG1.patient","Unclassified_Bacteria",-2.08336924527249
"MG10.patient","Unclassified_Bacteria",-39.1600297910234
"MG13.patient","Unclassified_Bacteria",-0.33628318134617
"MG14.patient","Unclassified_Bacteria",-2.86270035240942
"MG16.patient","Unclassified_Bacteria",-0.565343088861611
"MG17.patient","Unclassified_Bacteria",-1.49258700852664
"MG19.patient","Unclassified_Bacteria",-2.70090038158292
"MG2.patient","Unclassified_Bacteria",-2.80825449928116
"MG21.patient","Unclassified_Bacteria",-3.49394427090637
"MG22.patient","Unclassified_Bacteria",-1.14861603611285
"MG23.patient","Unclassified_Bacteria",0.880281765397777
"MG25.patient","Unclassified_Bacteria",-0.898082713287915
"MG3.patient","Unclassified_Bacteria",0.0874074712401391
"MG4.patient","Unclassified_Bacteria",-1.28956026343662
"MG6.patient","Unclassified_Bacteria",0.713057578135639
"MG8.patient","Unclassified_Bacteria",-1.04651023750711
"MG1.patient","Megamonas",-42.4183560834764
"MG10.patient","Megamonas",0
"MG13.patient","Megamonas",0
"MG14.patient","Megamonas",0
"MG16.patient","Megamonas",0
"MG17.patient","Megamonas",32.1920225342472
"MG19.patient","Megamonas",0
"MG2.patient","Megamonas",0
"MG21.patient","Megamonas",0
"MG22.patient","Megamonas",0
"MG23.patient","Megamonas",0
"MG25.patient","Megamonas",0
"MG3.patient","Megamonas",-38.8680668036505
"MG4.patient","Megamonas",-1.42754569008063
"MG6.patient","Megamonas",0
"MG8.patient","Megamonas",0
"MG1.patient","Escherichia_Shigella",-36.2071581327766
"MG10.patient","Escherichia_Shigella",-34.2531838746834
"MG13.patient","Escherichia_Shigella",-34.4712100950942
"MG14.patient","Escherichia_Shigella",0
"MG16.patient","Escherichia_Shigella",36.2776282458591
"MG17.patient","Escherichia_Shigella",42.3938592774068
"MG19.patient","Escherichia_Shigella",0
"MG2.patient","Escherichia_Shigella",2.67679791497984
"MG21.patient","Escherichia_Shigella",-33.5887869364248
"MG22.patient","Escherichia_Shigella",-33.9044175115929
"MG23.patient","Escherichia_Shigella",-34.2063966442126
"MG25.patient","Escherichia_Shigella",0
"MG3.patient","Escherichia_Shigella",0
"MG4.patient","Escherichia_Shigella",-0.10786694242171
"MG6.patient","Escherichia_Shigella",-3.3927220991424
"MG8.patient","Escherichia_Shigella",-34.7894553764911
"MG1.patient","Bifidobacterium",-40.4922775233665
"MG10.patient","Bifidobacterium",-34.8381463132534
"MG13.patient","Bifidobacterium",31.3483281132015
"MG14.patient","Bifidobacterium",34.6680183268796
"MG16.patient","Bifidobacterium",33.8181974227494
"MG17.patient","Bifidobacterium",-0.0920668010517449
"MG19.patient","Bifidobacterium",-1.89950263758453
"MG2.patient","Bifidobacterium",0.100766910644277
"MG21.patient","Bifidobacterium",-37.2892233303513
"MG22.patient","Bifidobacterium",5.87361120310138
"MG23.patient","Bifidobacterium",-38.2063847662656
"MG25.patient","Bifidobacterium",-36.5225084082165
"MG3.patient","Bifidobacterium",-35.0755385689086
"MG4.patient","Bifidobacterium",-0.461503616998234
"MG6.patient","Bifidobacterium",-33.1601565014249
"MG8.patient","Bifidobacterium",-4.29889152387055
"MG1.patient","Sutterella",-36.2071581327766
"MG10.patient","Sutterella",-42.2471347699977
"MG13.patient","Sutterella",3.18314067161199
"MG14.patient","Sutterella",0
"MG16.patient","Sutterella",-40.0739293537816
"MG17.patient","Sutterella",-7.53932688319204
"MG19.patient","Sutterella",-33.4938938921455
"MG2.patient","Sutterella",-2.18944290329686
"MG21.patient","Sutterella",4.57490687146467
"MG22.patient","Sutterella",37.7557598724924
"MG23.patient","Sutterella",0
"MG25.patient","Sutterella",4.72100996279277
"MG3.patient","Sutterella",-5.32975991343073
"MG4.patient","Sutterella",0
"MG6.patient","Sutterella",37.3967819131402
"MG8.patient","Sutterella",-1.74911879331887
"MG1.patient","Akkermansia",0
"MG10.patient","Akkermansia",35.0736343490229
"MG13.patient","Akkermansia",0
"MG14.patient","Akkermansia",0
"MG16.patient","Akkermansia",0
"MG17.patient","Akkermansia",0
"MG19.patient","Akkermansia",-33.4938938921455
"MG2.patient","Akkermansia",0
"MG21.patient","Akkermansia",-6.23569244860337
"MG22.patient","Akkermansia",3.31687627527374
"MG23.patient","Akkermansia",-0.399387858640136
"MG25.patient","Akkermansia",-34.0200091869483
"MG3.patient","Akkermansia",31.8926194354316
"MG4.patient","Akkermansia",0
"MG6.patient","Akkermansia",0.439820486457872
"MG8.patient","Akkermansia",0
"MG1.patient","Roseburia",-0.603930193916771
"MG10.patient","Roseburia",-4.46493277916141
"MG13.patient","Roseburia",0.947505247531971
"MG14.patient","Roseburia",-0.0761123930367855
"MG16.patient","Roseburia",-0.591293455535137
"MG17.patient","Roseburia",0.304738305615874
"MG19.patient","Roseburia",-1.16254298394544
"MG2.patient","Roseburia",0.310917842436469
"MG21.patient","Roseburia",-37.0482161805918
"MG22.patient","Roseburia",-1.01113852020241
"MG23.patient","Roseburia",-2.94770859028531
"MG25.patient","Roseburia",-37.6829684637715
"MG3.patient","Roseburia",0.0796299047439923
"MG4.patient","Roseburia",0.351538212383097
"MG6.patient","Roseburia",-1.15568130256633
"MG8.patient","Roseburia",-3.03426729642452
"MG1.patient","Dorea",-2.76038480934785
"MG10.patient","Dorea",-38.6107150422647
"MG13.patient","Dorea",1.57755434596181
"MG14.patient","Dorea",-2.47828489069086
"MG16.patient","Dorea",1.51600165617058
"MG17.patient","Dorea",0.654125581282283
"MG19.patient","Dorea",-3.89950217015975
"MG2.patient","Dorea",-0.300475800487648
"MG21.patient","Dorea",-36.83671268383
"MG22.patient","Dorea",2.55175160454568
"MG23.patient","Dorea",-3.83229512181948
"MG25.patient","Dorea",-36.8944764061645
"MG3.patient","Dorea",-1.66096549868097
"MG4.patient","Dorea",-1.179338344416
"MG6.patient","Dorea",-0.00368502226475265
"MG8.patient","Dorea",-39.1272823759982
"MG1.patient","Clostridium_XlVa",-2.62861580844992
"MG10.patient","Clostridium_XlVa",-5.76439746591449
"MG13.patient","Clostridium_XlVa",-0.0524927077134176
"MG14.patient","Clostridium_XlVa",0.516650001422642
"MG16.patient","Clostridium_XlVa",-2.41247339521816
"MG17.patient","Clostridium_XlVa",1.71628787073954
"MG19.patient","Clostridium_XlVa",-1.74750470402431
"MG2.patient","Clostridium_XlVa",-0.0180802798794177
"MG21.patient","Clostridium_XlVa",1.09206484467078
"MG22.patient","Clostridium_XlVa",2.55177206430356
"MG23.patient","Clostridium_XlVa",-3.42895365444356
"MG25.patient","Clostridium_XlVa",-1.60857631782569
"MG3.patient","Clostridium_XlVa",0.339032692263325
"MG4.patient","Clostridium_XlVa",1.86041682443724
"MG6.patient","Clostridium_XlVa",-2.51825212020689
"MG8.patient","Clostridium_XlVa",-0.323617449272074
"MG1.patient","Lactobacillus",-8.18392817072792
"MG10.patient","Lactobacillus",0
"MG13.patient","Lactobacillus",0
"MG14.patient","Lactobacillus",-31.5695678663054
"MG16.patient","Lactobacillus",0
"MG17.patient","Lactobacillus",0.525316652074466
"MG19.patient","Lactobacillus",0
"MG2.patient","Lactobacillus",37.7966233893682
"MG21.patient","Lactobacillus",-32.5887869513763
"MG22.patient","Lactobacillus",0
"MG23.patient","Lactobacillus",0
"MG25.patient","Lactobacillus",0
"MG3.patient","Lactobacillus",0
"MG4.patient","Lactobacillus",0
"MG6.patient","Lactobacillus",0
"MG8.patient","Lactobacillus",-32.6195304745873
"MG1.patient","Unclassified_Firmicutes",-2.22283849906771
"MG10.patient","Unclassified_Firmicutes",-38.7450118598895
"MG13.patient","Unclassified_Firmicutes",-2.6754221897784
"MG14.patient","Unclassified_Firmicutes",-0.501662630353099
"MG16.patient","Unclassified_Firmicutes",-3.52011146454695
"MG17.patient","Unclassified_Firmicutes",-0.519076014797045
"MG19.patient","Unclassified_Firmicutes",-1.74750470402431
"MG2.patient","Unclassified_Firmicutes",0.326286951218682
"MG21.patient","Unclassified_Firmicutes",-2.22624327911292
"MG22.patient","Unclassified_Firmicutes",1.02127218660884
"MG23.patient","Unclassified_Firmicutes",-3.41730272854028
"MG25.patient","Unclassified_Firmicutes",-37.2423985104542
"MG3.patient","Unclassified_Firmicutes",-0.82807620400683
"MG4.patient","Unclassified_Firmicutes",-1.98233554821626
"MG6.patient","Unclassified_Firmicutes",-0.659108659656454
"MG8.patient","Unclassified_Firmicutes",-1.76640396377942
"MG1.patient","Unclassified_Bacteroidales",5.58067389077239
"MG10.patient","Unclassified_Bacteroidales",2.72733265533959
"MG13.patient","Unclassified_Bacteroidales",0.47956491432382
"MG14.patient","Unclassified_Bacteroidales",1.29109561977225
"MG16.patient","Unclassified_Bacteroidales",-1.88084818041037
"MG17.patient","Unclassified_Bacteroidales",-1.47057616449968
"MG19.patient","Unclassified_Bacteroidales",-0.314546424017671
"MG2.patient","Unclassified_Bacteroidales",36.3112024571239
"MG21.patient","Unclassified_Bacteroidales",-0.470136459846074
"MG22.patient","Unclassified_Bacteroidales",0.213918275929977
"MG23.patient","Unclassified_Bacteroidales",35.9590034751022
"MG25.patient","Unclassified_Bacteroidales",5.50180296808291
"MG3.patient","Unclassified_Bacteroidales",2.39702208510362
"MG4.patient","Unclassified_Bacteroidales",0.307170501977437
"MG6.patient","Unclassified_Bacteroidales",-1.93329506776916
"MG8.patient","Unclassified_Bacteroidales",1.11494889580829
"MG1.patient","Unclassified_Lactobacillales",0
"MG10.patient","Unclassified_Lactobacillales",0
"MG13.patient","Unclassified_Lactobacillales",0
"MG14.patient","Unclassified_Lactobacillales",0
"MG16.patient","Unclassified_Lactobacillales",0
"MG17.patient","Unclassified_Lactobacillales",32.1920225342472
"MG19.patient","Unclassified_Lactobacillales",0
"MG2.patient","Unclassified_Lactobacillales",42.5987299987265
"MG21.patient","Unclassified_Lactobacillales",0
"MG22.patient","Unclassified_Lactobacillales",0
"MG23.patient","Unclassified_Lactobacillales",0
"MG25.patient","Unclassified_Lactobacillales",0
"MG3.patient","Unclassified_Lactobacillales",0
"MG4.patient","Unclassified_Lactobacillales",0
"MG6.patient","Unclassified_Lactobacillales",0
"MG8.patient","Unclassified_Lactobacillales",0
"MG1.patient","Streptococcus",-4.82856257995529
"MG10.patient","Streptococcus",0
"MG13.patient","Streptococcus",-0.537919546848521
"MG14.patient","Streptococcus",-1.77929321583489
"MG16.patient","Streptococcus",1.31179236438376
"MG17.patient","Streptococcus",6.17122758109426
"MG19.patient","Streptococcus",-36.8158202695264
"MG2.patient","Streptococcus",6.22693871068861
"MG21.patient","Streptococcus",-2.88520794379973
"MG22.patient","Streptococcus",37.6626512412337
"MG23.patient","Streptococcus",-34.2063966442126
"MG25.patient","Streptococcus",0
"MG3.patient","Streptococcus",-1.37556435424353
"MG4.patient","Streptococcus",-4.63004101056505
"MG6.patient","Streptococcus",-35.967510899092
"MG8.patient","Streptococcus",-33.2044929687831
"MG1.patient","Gemmiger",0.0169266233032612
"MG10.patient","Gemmiger",-35.5751117085923
"MG13.patient","Gemmiger",0.33654952993408
"MG14.patient","Gemmiger",-0.725559993376955
"MG16.patient","Gemmiger",-0.39180532718834
"MG17.patient","Gemmiger",-3.63633431392593
"MG19.patient","Gemmiger",0
"MG2.patient","Gemmiger",-3.62238767917813
"MG21.patient","Gemmiger",-5.79207084643795
"MG22.patient","Gemmiger",-0.694030206586262
"MG23.patient","Gemmiger",0
"MG25.patient","Gemmiger",-2.20416960676824
"MG3.patient","Gemmiger",-2.30447381438832
"MG4.patient","Gemmiger",-31.5319805998027
"MG6.patient","Gemmiger",-37.4080800827836
"MG8.patient","Gemmiger",-2.28097756655092
"MG1.patient","Enterococcus",41.5547782933133
"MG10.patient","Enterococcus",0.820450553283342
"MG13.patient","Enterococcus",32.3483281102793
"MG14.patient","Enterococcus",0
"MG16.patient","Enterococcus",0
"MG17.patient","Enterococcus",32.1920225342472
"MG19.patient","Enterococcus",-33.4938938921455
"MG2.patient","Enterococcus",34.9892750862062
"MG21.patient","Enterococcus",0
"MG22.patient","Enterococcus",0
"MG23.patient","Enterococcus",35.5439662072282
"MG25.patient","Enterococcus",0
"MG3.patient","Enterococcus",0
"MG4.patient","Enterococcus",0
"MG6.patient","Enterococcus",0
"MG8.patient","Enterococcus",37.1199094877523
"MG1.patient","Clostridium_sensu_stricto",-32.8852307766715
"MG10.patient","Clostridium_sensu_stricto",0
"MG13.patient","Clostridium_sensu_stricto",-3.12288198189269
"MG14.patient","Clostridium_sensu_stricto",38.9374462367585
"MG16.patient","Clostridium_sensu_stricto",-1.16462974388398
"MG17.patient","Clostridium_sensu_stricto",4.44285414677916
"MG19.patient","Clostridium_sensu_stricto",0
"MG2.patient","Clostridium_sensu_stricto",-36.8202685558582
"MG21.patient","Clostridium_sensu_stricto",-35.1737492787797
"MG22.patient","Clostridium_sensu_stricto",2.43622450797022
"MG23.patient","Clostridium_sensu_stricto",-34.2063966442126
"MG25.patient","Clostridium_sensu_stricto",6.0848910707145
"MG3.patient","Clostridium_sensu_stricto",-33.2681837896751
"MG4.patient","Clostridium_sensu_stricto",-32.5319805961414
"MG6.patient","Clostridium_sensu_stricto",2.18582225092112
"MG8.patient","Clostridium_sensu_stricto",0.0409500326974239
"MG1.patient","Clostridium_XVIII",2.66328947863254
"MG10.patient","Clostridium_XVIII",-35.2531837255418
"MG13.patient","Clostridium_XVIII",2.26943533222445
"MG14.patient","Clostridium_XVIII",2.67439894405794
"MG16.patient","Clostridium_XVIII",-1.20276766120164
"MG17.patient","Clostridium_XVIII",4.92522200997897
"MG19.patient","Clostridium_XVIII",-1.16254335883145
"MG2.patient","Clostridium_XVIII",0.547516252608929
"MG21.patient","Clostridium_XVIII",-2.14824230217505
"MG22.patient","Clostridium_XVIII",0.893147197375755
"MG23.patient","Clostridium_XVIII",-4.58320207452891
"MG25.patient","Clostridium_XVIII",-35.7569744173185
"MG3.patient","Clostridium_XVIII",-3.76788143992104
"MG4.patient","Clostridium_XVIII",3.1775293556989
"MG6.patient","Clostridium_XVIII",-1.68817602567009
"MG8.patient","Clostridium_XVIII",-37.1113809626181
"MG1.patient","Phascolarctobacterium",-40.4996541390931
"MG10.patient","Phascolarctobacterium",0
"MG13.patient","Phascolarctobacterium",33.6702561864005
"MG14.patient","Phascolarctobacterium",0
"MG16.patient","Phascolarctobacterium",34.8181973411171
"MG17.patient","Phascolarctobacterium",0
"MG19.patient","Phascolarctobacterium",0
"MG2.patient","Phascolarctobacterium",0
"MG21.patient","Phascolarctobacterium",0
"MG22.patient","Phascolarctobacterium",0.518736085055711
"MG23.patient","Phascolarctobacterium",0
"MG25.patient","Phascolarctobacterium",0
"MG3.patient","Phascolarctobacterium",35.937013043306
"MG4.patient","Phascolarctobacterium",1.7401113784365
"MG6.patient","Phascolarctobacterium",-0.824491095123224
"MG8.patient","Phascolarctobacterium",0
"MG1.patient","Oscillibacter",-3.73541219342295
"MG10.patient","Oscillibacter",-3.1795462780866
"MG13.patient","Oscillibacter",0.227615129066338
"MG14.patient","Oscillibacter",-35.8174949458295
"MG16.patient","Oscillibacter",0.534181634387439
"MG17.patient","Oscillibacter",-37.5645459645267
"MG19.patient","Oscillibacter",0.0744953435414031
"MG2.patient","Oscillibacter",-35.1198304179684
"MG21.patient","Oscillibacter",-3.20705978476373
"MG22.patient","Oscillibacter",-2.1486508195346
"MG23.patient","Oscillibacter",1.79696841684887
"MG25.patient","Oscillibacter",-34.4350466582266
"MG3.patient","Oscillibacter",1.40870655513617
"MG4.patient","Oscillibacter",36.5940373782092
"MG6.patient","Oscillibacter",-2.27563521065581
"MG8.patient","Oscillibacter",-1.31660015103737
"MG1.patient","Odoribacter",-35.2071586923541
