"feature","Drug.Before.Diet","Sample.type.1","mean","sd","median","incidence"
"Bacteroides.Otu2654","DrugBefore_YES","control",0.000636897601019036,NA,0.000636897601019036,1
"Bacteroides.Otu2654","DrugBefore_YES","patient.after.diet",0.0112905358069851,0.0209887150965847,0.000791944790134631,0.76
"Bacteroides.Otu2654","DrugBefore_YES","patient.before.diet",0.0288049883064894,0.0329120666490457,0.0115942028985507,0.846153846153846
"Bacteroides.Otu2065","DrugBefore_NO","control",0.00667486675642223,0.0134852966441673,0,0.315789473684211
"Bacteroides.Otu2065","DrugBefore_NO","patient.after.diet",0.00358324024793569,0.0156189821311793,0,0.0526315789473684
"Bacteroides.Otu2065","DrugBefore_NO","patient.before.diet",0.000213694710564975,0.000567524999542322,0,0.2
"Bacteroides.Otu2065","DrugBefore_YES","control",0,NA,0,0
"Bacteroides.Otu2065","DrugBefore_YES","patient.after.diet",0.0329318122242603,0.10698407718681,0,0.44
"Bacteroides.Otu2065","DrugBefore_YES","patient.before.diet",0.0372009244299672,0.108189926153313,0,0.230769230769231
"Bacteroides.Otu0863","DrugBefore_NO","control",0.0123619368000189,0.0282105656585827,0.0052014652014652,0.736842105263158
"Bacteroides.Otu0863","DrugBefore_NO","patient.after.diet",0.00389464206358477,0.00903473538206039,0,0.473684210526316
"Bacteroides.Otu0863","DrugBefore_NO","patient.before.diet",0.04444102961792,0.073398616021644,0.0208488242638979,0.9
"Bacteroides.Otu0863","DrugBefore_YES","control",0.0277404288443847,NA,0.0277404288443847,1
"Bacteroides.Otu0863","DrugBefore_YES","patient.after.diet",0.014643935135889,0.0335718971494169,0.00150660588735224,0.68
"Bacteroides.Otu0863","DrugBefore_YES","patient.before.diet",0.0229364352565069,0.0434396845147934,0.0033003300330033,0.846153846153846
"Bacteroides.Otu2431","DrugBefore_NO","control",0.0162100414046181,0.0215205743347564,0.00270758122743682,0.684210526315789
"Bacteroides.Otu2431","DrugBefore_NO","patient.after.diet",0.0157314883096156,0.0312717632154511,0.000391466040321002,0.631578947368421
"Bacteroides.Otu2431","DrugBefore_NO","patient.before.diet",0.0108148569388057,0.0118728221307008,0.00420272256196509,0.8
"Bacteroides.Otu2431","DrugBefore_YES","control",0.0299341872478947,NA,0.0299341872478947,1
"Bacteroides.Otu2431","DrugBefore_YES","patient.after.diet",0.0179794909244697,0.0183710498780729,0.0161451954125376,0.88
"Bacteroides.Otu2431","DrugBefore_YES","patient.before.diet",0.0191597189036619,0.0294337065713996,0.0143661424966026,0.846153846153846
"Bacteroides.Otu0929","DrugBefore_NO","control",0.00616320282673391,0.00820500951909975,0.0016761217122228,0.842105263157895
"Bacteroides.Otu0929","DrugBefore_NO","patient.after.diet",0.00473288112843657,0.00711364117447213,0,0.421052631578947
"Bacteroides.Otu0929","DrugBefore_NO","patient.before.diet",0.0141864245412596,0.022493778364047,0.00357101344350275,0.7
"Bacteroides.Otu0929","DrugBefore_YES","control",0.0273865968438186,NA,0.0273865968438186,1
"Bacteroides.Otu0929","DrugBefore_YES","patient.after.diet",0.0214522307247081,0.022606928392895,0.0184777080861163,0.84
"Bacteroides.Otu0929","DrugBefore_YES","patient.before.diet",0.0297239587429593,0.0621961997184848,0.00372362432767894,0.769230769230769
"Bacteroides.Otu1201","DrugBefore_NO","control",0.00554372705496664,0.010115279730015,0.0018578727357176,0.684210526315789
"Bacteroides.Otu1201","DrugBefore_NO","patient.after.diet",0.000609767784080323,0.00154362708557226,0,0.263157894736842
"Bacteroides.Otu1201","DrugBefore_NO","patient.before.diet",0.00926584641790563,0.0102709056518161,0.00696194122463637,0.9
"Bacteroides.Otu1201","DrugBefore_YES","control",0.00332602080532163,NA,0.00332602080532163,1
"Bacteroides.Otu1201","DrugBefore_YES","patient.after.diet",0.0229610241655826,0.07719313856725,0.00113040797451444,0.72
"Bacteroides.Otu1201","DrugBefore_YES","patient.before.diet",0.024654495814083,0.0558851315356742,0.00483091787439614,0.769230769230769
"Bacteroides.Otu0786","DrugBefore_NO","control",0.00128969369867062,0.00257946799569899,0,0.315789473684211
"Bacteroides.Otu0786","DrugBefore_NO","patient.after.diet",0.0261982808035691,0.0762375553593681,0,0.421052631578947
"Bacteroides.Otu0786","DrugBefore_NO","patient.before.diet",0.003900798255267,0.0075523008651226,0.000653665976685913,0.5
"Bacteroides.Otu0786","DrugBefore_YES","control",0.00056613120090581,NA,0.00056613120090581,1
"Bacteroides.Otu0786","DrugBefore_YES","patient.after.diet",0.0101841780329333,0.0279898562972423,0,0.36
"Bacteroides.Otu0786","DrugBefore_YES","patient.before.diet",0.0210947501911196,0.0692070123686548,0,0.461538461538462
"Alistipes.Otu2508","DrugBefore_NO","control",0.0214152352644785,0.0347435321183611,0.00343915343915344,0.631578947368421
"Alistipes.Otu2508","DrugBefore_NO","patient.after.diet",0.00511951005610759,0.0120279815946909,0,0.263157894736842
"Alistipes.Otu2508","DrugBefore_NO","patient.before.diet",0.0293445157305654,0.0674862990061294,0.00133757318796689,0.5
"Alistipes.Otu2508","DrugBefore_YES","control",0.027528129644045,NA,0.027528129644045,1
"Alistipes.Otu2508","DrugBefore_YES","patient.after.diet",0.0056721467683242,0.0104612045498931,0,0.44
"Alistipes.Otu2508","DrugBefore_YES","patient.before.diet",0.00881523152473804,0.0157129154567253,0.000519525500043294,0.538461538461538
"Bacteroides.Otu2625","DrugBefore_NO","control",0.00674602492011501,0.0163259372583702,0.000547795124623391,0.631578947368421
"Bacteroides.Otu2625","DrugBefore_NO","patient.after.diet",0.00520441635932564,0.0149689541358257,0,0.315789473684211
"Bacteroides.Otu2625","DrugBefore_NO","patient.before.diet",0.0113003546070036,0.033007472441121,0.000319575389186349,0.6
"Bacteroides.Otu2625","DrugBefore_YES","control",0.000778430401245489,NA,0.000778430401245489,1
"Bacteroides.Otu2625","DrugBefore_YES","patient.after.diet",0.0133844456153032,0.0479466570136846,0.000226269940038466,0.56
"Bacteroides.Otu2625","DrugBefore_YES","patient.before.diet",0.0258273022437563,0.0529171913104179,0.00121222616676769,0.692307692307692
"Lactobacillus.Otu1332","DrugBefore_NO","control",0,0,0,0
"Lactobacillus.Otu1332","DrugBefore_NO","patient.after.diet",0.0527748100097518,0.228686159871841,0,0.210526315789474
"Lactobacillus.Otu1332","DrugBefore_NO","patient.before.diet",0.00015291543218183,0.0002881063650066,0,0.3
"Lactobacillus.Otu1332","DrugBefore_YES","control",0,NA,0,0
"Lactobacillus.Otu1332","DrugBefore_YES","patient.after.diet",2.2269235051776e-06,1.1134617525888e-05,0,0.04
"Lactobacillus.Otu1332","DrugBefore_YES","patient.before.diet",0,0,0,0
"Blautia.Otu2475","DrugBefore_NO","control",0.0178321067517926,0.0427443120724633,0.00666666666666667,1
"Blautia.Otu2475","DrugBefore_NO","patient.after.diet",0.0133061519449152,0.017015554919622,0.00467014059581162,0.947368421052632
"Blautia.Otu2475","DrugBefore_NO","patient.before.diet",0.0095857184905117,0.0129002198581366,0.00358992587109804,1
"Blautia.Otu2475","DrugBefore_YES","control",0.0140117472224188,NA,0.0140117472224188,1
"Blautia.Otu2475","DrugBefore_YES","patient.after.diet",0.00983917192347179,0.0135464723811372,0.00335345405767941,0.92
"Blautia.Otu2475","DrugBefore_YES","patient.before.diet",0.00426640244345743,0.00546219188401542,0.0013721671388102,0.846153846153846
"Clostridium_XI.Otu1804","DrugBefore_NO","control",0.00821533513604556,0.00998959996377404,0.0057372346528973,0.947368421052632
"Clostridium_XI.Otu1804","DrugBefore_NO","patient.after.diet",0.0109663109191177,0.0270563940458543,0.00322959483264827,0.789473684210526
"Clostridium_XI.Otu1804","DrugBefore_NO","patient.before.diet",0.0211097909097757,0.0350926256383405,0.00339732011392914,0.9
"Clostridium_XI.Otu1804","DrugBefore_YES","control",0.00976576321562522,NA,0.00976576321562522,1
"Clostridium_XI.Otu1804","DrugBefore_YES","patient.after.diet",0.0131595439752028,0.0291377419540955,0.00250685468076772,0.96
"Clostridium_XI.Otu1804","DrugBefore_YES","patient.before.diet",0.00494218787923995,0.0105483104601127,0.00165494414563508,0.769230769230769
"Bacteroides.Otu0069","DrugBefore_NO","control",0.00678138179452705,0.00660542651171775,0.0052588996763754,0.789473684210526
"Bacteroides.Otu0069","DrugBefore_NO","patient.after.diet",0.00230761534372755,0.00426375612528403,0.00064998375040624,0.578947368421053
"Bacteroides.Otu0069","DrugBefore_NO","patient.before.diet",0.00606407633232551,0.00681760554083116,0.00345304888487697,0.8
"Bacteroides.Otu0069","DrugBefore_YES","control",0.00601514400962423,NA,0.00601514400962423,1
"Bacteroides.Otu0069","DrugBefore_YES","patient.after.diet",0.0181146949710614,0.0156829813958718,0.0178451929511488,0.8
"Bacteroides.Otu0069","DrugBefore_YES","patient.before.diet",0.0202987962433843,0.0199257501291247,0.0162797708772988,0.846153846153846
"Bacteroides.Otu2765","DrugBefore_NO","control",0.00448434712105982,0.00730009991062568,0.00102188537852338,0.684210526315789
"Bacteroides.Otu2765","DrugBefore_NO","patient.after.diet",0.010737777306852,0.0234182807231167,0.000639071871005801,0.578947368421053
"Bacteroides.Otu2765","DrugBefore_NO","patient.before.diet",0.00871540462248457,0.015984319207889,0.00326860829548609,1
"Bacteroides.Otu2765","DrugBefore_YES","control",0.00148609440237775,NA,0.00148609440237775,1
"Bacteroides.Otu2765","DrugBefore_YES","patient.after.diet",0.0144919610623385,0.0183931484953547,0.00691501226857015,0.76
"Bacteroides.Otu2765","DrugBefore_YES","patient.before.diet",0.015727988795007,0.0181651708004569,0.0089303047951854,0.846153846153846
"Bacteroides.Otu0661","DrugBefore_NO","control",0.00593994746643559,0.00893536579604992,0.00202265372168285,0.684210526315789
"Bacteroides.Otu0661","DrugBefore_NO","patient.after.diet",0.0037108708394064,0.00614719822232352,0,0.368421052631579
"Bacteroides.Otu0661","DrugBefore_NO","patient.before.diet",0.0151212935716933,0.025198519184479,0.0027773857125145,0.7
"Bacteroides.Otu0661","DrugBefore_YES","control",0.0217960512348737,NA,0.0217960512348737,1
"Bacteroides.Otu0661","DrugBefore_YES","patient.after.diet",0.0149253063336199,0.016077542972302,0.00801174240107639,0.8
"Bacteroides.Otu0661","DrugBefore_YES","patient.before.diet",0.0129050942672243,0.0225415741950905,0.00391920410009044,0.769230769230769
"Enterococcus.Otu1019","DrugBefore_NO","control",0.00331581430935975,0.0127654869226207,0,0.210526315789474
"Enterococcus.Otu1019","DrugBefore_NO","patient.after.diet",0.000270970289375942,0.000573386432189356,0,0.263157894736842
"Enterococcus.Otu1019","DrugBefore_NO","patient.before.diet",0.00737175833111889,0.0226367311793878,0,0.4
"Enterococcus.Otu1019","DrugBefore_YES","control",0,NA,0,0
"Enterococcus.Otu1019","DrugBefore_YES","patient.after.diet",0.0286702183217643,0.1418752229388,0,0.32
"Enterococcus.Otu1019","DrugBefore_YES","patient.before.diet",0.000285976525067945,0.000917219365178028,0,0.153846153846154
"Ruminococcus.Otu1859","DrugBefore_NO","control",0.0295794782376042,0.0547547505786178,0.00357015351660121,0.684210526315789
"Ruminococcus.Otu1859","DrugBefore_NO","patient.after.diet",0.00493774000728103,0.0181468062104307,0,0.210526315789474
"Ruminococcus.Otu1859","DrugBefore_NO","patient.before.diet",0.000201782411299815,0.000638092011468313,0,0.1
"Ruminococcus.Otu1859","DrugBefore_YES","control",0.139480574623169,NA,0.139480574623169,1
"Ruminococcus.Otu1859","DrugBefore_YES","patient.after.diet",0.000126951316300645,0.000339004630012418,0,0.2
"Ruminococcus.Otu1859","DrugBefore_YES","patient.before.diet",0.00252621778496199,0.00750253109350787,0,0.384615384615385
"Alistipes.Otu1466","DrugBefore_NO","control",0.0152585065175808,0.0393099982453907,0.000399680255795364,0.526315789473684
"Alistipes.Otu1466","DrugBefore_NO","patient.after.diet",0.000448373558169074,0.00126395877423274,0,0.157894736842105
"Alistipes.Otu1466","DrugBefore_NO","patient.before.diet",0.0167299376816292,0.0248578402170433,0,0.4
"Alistipes.Otu1466","DrugBefore_YES","control",0.0174085344278537,NA,0.0174085344278537,1
"Alistipes.Otu1466","DrugBefore_YES","patient.after.diet",0.0106797900986682,0.0306817641138137,0.000169520257670792,0.52
"Alistipes.Otu1466","DrugBefore_YES","patient.before.diet",0.0063374998300487,0.00843216771496192,0.0031061929722384,0.615384615384615
"Erysipelotrichaceae_incertae_sedis.Otu0818","DrugBefore_NO","control",0.000721943331189626,0.0013006747374963,0.000206839492553778,0.526315789473684
"Erysipelotrichaceae_incertae_sedis.Otu0818","DrugBefore_NO","patient.after.diet",0.0146333267117768,0.0421771686182991,0.000332917186849771,0.684210526315789
"Erysipelotrichaceae_incertae_sedis.Otu0818","DrugBefore_NO","patient.before.diet",0.0426050389762058,0.12094301215053,0.00067466444450773,0.7
"Erysipelotrichaceae_incertae_sedis.Otu0818","DrugBefore_YES","control",0.000141532800226452,NA,0.000141532800226452,1
"Erysipelotrichaceae_incertae_sedis.Otu0818","DrugBefore_YES","patient.after.diet",0.0027612671512677,0.00509280169177141,0.000861731296513905,1
"Erysipelotrichaceae_incertae_sedis.Otu0818","DrugBefore_YES","patient.before.diet",0.00249941366913853,0.00306156771701221,0.0013728720483251,0.692307692307692
"Bacteroides.Otu0006","DrugBefore_NO","control",0.00453140480797819,0.00621505715173603,0.00279776179056755,0.789473684210526
"Bacteroides.Otu0006","DrugBefore_NO","patient.after.diet",0.00641191559248051,0.0114284953370959,0.000167869733087124,0.526315789473684
"Bacteroides.Otu0006","DrugBefore_NO","patient.before.diet",0.00898556567338697,0.00999822185642843,0.00555258855628759,0.8
"Bacteroides.Otu0006","DrugBefore_YES","control",0.0086335008138136,NA,0.0086335008138136,1
"Bacteroides.Otu0006","DrugBefore_YES","patient.after.diet",0.0137706684126003,0.0122406736037915,0.00973164258330876,0.8
"Bacteroides.Otu0006","DrugBefore_YES","patient.before.diet",0.0116883686669611,0.00945065500852508,0.0107571369466281,0.846153846153846
"Bacteroides.Otu2343","DrugBefore_NO","control",0.000724397272567413,0.00158125334607332,0,0.368421052631579
"Bacteroides.Otu2343","DrugBefore_NO","patient.after.diet",0.0170733421693201,0.0487288625582069,0,0.368421052631579
"Bacteroides.Otu2343","DrugBefore_NO","patient.before.diet",0.0028210212249481,0.0052989287160102,0.000326832988342957,0.5
"Bacteroides.Otu2343","DrugBefore_YES","control",0.000212299200339679,NA,0.000212299200339679,1
"Bacteroides.Otu2343","DrugBefore_YES","patient.after.diet",0.00828226340750892,0.0237283702313599,0,0.44
"Bacteroides.Otu2343","DrugBefore_YES","patient.before.diet",0.011692845484255,0.0358817433343137,4.42634560906516e-05,0.538461538461538
"Lachnospiracea_incertae_sedis.Otu0778","DrugBefore_NO","control",0.00227233532095101,0.00251704983625649,0.00176056338028169,0.736842105263158
"Lachnospiracea_incertae_sedis.Otu0778","DrugBefore_NO","patient.after.diet",0.0232737595742005,0.048644882883487,0.00206270627062706,0.736842105263158
"Lachnospiracea_incertae_sedis.Otu0778","DrugBefore_NO","patient.before.diet",0.00174623685991773,0.00333319203303339,0.000530409011882057,0.7
"Lachnospiracea_incertae_sedis.Otu0778","DrugBefore_YES","control",0.00169839360271743,NA,0.00169839360271743,1
"Lachnospiracea_incertae_sedis.Otu0778","DrugBefore_YES","patient.after.diet",0.00688820224044338,0.0114860415679878,0.000863060989643268,0.64
"Lachnospiracea_incertae_sedis.Otu0778","DrugBefore_YES","patient.before.diet",0.00186416979927176,0.00378510029178216,0,0.461538461538462
"Prevotella.Otu1633","DrugBefore_NO","control",0.00469279272206548,0.0108214490975132,0,0.421052631578947
"Prevotella.Otu1633","DrugBefore_NO","patient.after.diet",0.0251675266925345,0.107735235087143,0,0.315789473684211
"Prevotella.Otu1633","DrugBefore_NO","patient.before.diet",0.00659997720975975,0.0142597534179006,0.000239863340103878,0.7
"Prevotella.Otu1633","DrugBefore_YES","control",0,NA,0,0
"Prevotella.Otu1633","DrugBefore_YES","patient.after.diet",0.000491158688252604,0.00206128148121871,0,0.2
"Prevotella.Otu1633","DrugBefore_YES","patient.before.diet",0.00341250080357575,0.0118411199631413,0,0.230769230769231
"Bacteroides.Otu2437","DrugBefore_NO","control",0.0118224719000506,0.0238956506924945,0.000793650793650794,0.631578947368421
"Bacteroides.Otu2437","DrugBefore_NO","patient.after.diet",0.00930767189018919,0.0255836857683914,0,0.263157894736842
"Bacteroides.Otu2437","DrugBefore_NO","patient.before.diet",0.00313822137695142,0.0078484837612885,3.03526983548837e-05,0.5
"Bacteroides.Otu2437","DrugBefore_YES","control",7.07664001132262e-05,NA,7.07664001132262e-05,1
"Bacteroides.Otu2437","DrugBefore_YES","patient.after.diet",0.00733386744621383,0.0136221674260557,0,0.48
"Bacteroides.Otu2437","DrugBefore_YES","patient.before.diet",0.00299512973159072,0.0048557937618044,0,0.461538461538462
"Escherichia_Shigella.Otu2393","DrugBefore_NO","control",0.00964826029868579,0.0384595466967924,0.000357015351660121,0.578947368421053
"Escherichia_Shigella.Otu2393","DrugBefore_NO","patient.after.diet",0.000927694928800867,0.00158693387341333,8.32292967124428e-05,0.526315789473684
"Escherichia_Shigella.Otu2393","DrugBefore_NO","patient.before.diet",0.01334116492977,0.0404159377827905,6.43086816720257e-05,0.5
"Escherichia_Shigella.Otu2393","DrugBefore_YES","control",0,NA,0,0
"Escherichia_Shigella.Otu2393","DrugBefore_YES","patient.after.diet",0.00469736546613034,0.0130180737949955,0,0.44
"Escherichia_Shigella.Otu2393","DrugBefore_YES","patient.before.diet",0.0146426137912715,0.0482453076356787,0,0.307692307692308
"Prevotella.Otu1994","DrugBefore_NO","control",0.0248887659357893,0.058870225112506,0,0.210526315789474
"Prevotella.Otu1994","DrugBefore_NO","patient.after.diet",0,0,0,0
"Prevotella.Otu1994","DrugBefore_NO","patient.before.diet",0,0,0,0
"Prevotella.Otu1994","DrugBefore_YES","control",0,NA,0,0
"Prevotella.Otu1994","DrugBefore_YES","patient.after.diet",0.00304077471941489,0.013819039849923,0,0.16
"Prevotella.Otu1994","DrugBefore_YES","patient.before.diet",0.00594728009340945,0.01789977690189,0,0.153846153846154
"Bacteroides.Otu0480","DrugBefore_NO","control",0.0134213558698714,0.0317668004802042,0,0.368421052631579
"Bacteroides.Otu0480","DrugBefore_NO","patient.after.diet",0.00232689791152087,0.00992726274532205,0,0.157894736842105
"Bacteroides.Otu0480","DrugBefore_NO","patient.before.diet",0.00454861694972255,0.00977233110954562,0,0.2
"Bacteroides.Otu0480","DrugBefore_YES","control",0,NA,0,0
"Bacteroides.Otu0480","DrugBefore_YES","patient.after.diet",0.00400009585073433,0.0161225437747301,0,0.28
"Bacteroides.Otu0480","DrugBefore_YES","patient.before.diet",0.0124434793052153,0.0446082671247185,0,0.230769230769231
"Faecalibacterium.Otu0751","DrugBefore_NO","control",0.00643823503703027,0.00591367041641011,0.00502645502645503,0.842105263157895
"Faecalibacterium.Otu0751","DrugBefore_NO","patient.after.diet",0.00891166782790391,0.0119646243463408,0.00339199685380002,0.842105263157895
"Faecalibacterium.Otu0751","DrugBefore_NO","patient.before.diet",0.00869292341278526,0.0109819037188957,0.00578225558348477,0.9
"Faecalibacterium.Otu0751","DrugBefore_YES","control",0.00530748000849197,NA,0.00530748000849197,1
"Faecalibacterium.Otu0751","DrugBefore_YES","patient.after.diet",0.00669457764822238,0.0090047413668147,0.0029585798816568,0.92
"Faecalibacterium.Otu0751","DrugBefore_YES","patient.before.diet",0.00275378285938389,0.00236801878234192,0.00268714011516315,0.846153846153846
"Lachnospiraceae.Otu2512","DrugBefore_NO","control",0.00779787647743743,0.00815823839562387,0.00340986587860877,0.842105263157895
"Lachnospiraceae.Otu2512","DrugBefore_NO","patient.after.diet",0.00379137776000932,0.00839019732913086,0.00124649423496416,0.684210526315789
"Lachnospiraceae.Otu2512","DrugBefore_NO","patient.before.diet",0.000710334493877528,0.00130688095018969,0.000183089528067878,0.6
"Lachnospiraceae.Otu2512","DrugBefore_YES","control",0.0116764560186823,NA,0.0116764560186823,1
"Lachnospiraceae.Otu2512","DrugBefore_YES","patient.after.diet",0.0125859435900277,0.0360617405822998,7.1921749136939e-05,0.56
"Lachnospiraceae.Otu2512","DrugBefore_YES","patient.before.diet",0.000715826382628001,0.00175771399993129,0.000132790368271955,0.615384615384615
"Lachnospiraceae.Otu2222","DrugBefore_NO","control",0.00627920948141468,0.00928258066255491,0.00255471344630844,0.842105263157895
"Lachnospiraceae.Otu2222","DrugBefore_NO","patient.after.diet",0.0131880709393133,0.0330206196558862,0.00124649423496416,0.684210526315789
"Lachnospiraceae.Otu2222","DrugBefore_NO","patient.before.diet",0.00114925613861209,0.00186556135487399,8.54683831851738e-05,0.6
"Lachnospiraceae.Otu2222","DrugBefore_YES","control",0.000778430401245489,NA,0.000778430401245489,1
"Lachnospiraceae.Otu2222","DrugBefore_YES","patient.after.diet",0.00641443848284287,0.01165168733258,0.000339404910057699,0.6
"Lachnospiraceae.Otu2222","DrugBefore_YES","patient.before.diet",0.00141176865655753,0.00276390969924536,0,0.307692307692308
"Lachnospiracea_incertae_sedis.Otu0651","DrugBefore_NO","control",0.0022065547267137,0.00525895360982494,0.000352547153181738,0.684210526315789
"Lachnospiracea_incertae_sedis.Otu0651","DrugBefore_NO","patient.after.diet",0.0104417693844641,0.0415015366912421,0.000369993525113311,0.631578947368421
"Lachnospiracea_incertae_sedis.Otu0651","DrugBefore_NO","patient.before.diet",0.000448192093946587,0.000661140416076252,6.07053967097675e-05,0.5
"Lachnospiracea_incertae_sedis.Otu0651","DrugBefore_YES","control",0.000141532800226452,NA,0.000141532800226452,1
"Lachnospiracea_incertae_sedis.Otu0651","DrugBefore_YES","patient.after.diet",0.011790236418286,0.0224804295331312,0.000892259647557439,0.72
"Lachnospiracea_incertae_sedis.Otu0651","DrugBefore_YES","patient.before.diet",0.00156185141183395,0.00321159050004394,8.6587583340549e-05,0.538461538461538
"Megamonas.Otu2657","DrugBefore_NO","control",0.0115523189120096,0.0429502310211422,0,0.157894736842105
"Megamonas.Otu2657","DrugBefore_NO","patient.after.diet",0.0164199646963554,0.048305093792516,0,0.210526315789474
"Megamonas.Otu2657","DrugBefore_NO","patient.before.diet",1.08944329447652e-05,3.44512219214335e-05,0,0.1
"Megamonas.Otu2657","DrugBefore_YES","control",0,NA,0,0
"Megamonas.Otu2657","DrugBefore_YES","patient.after.diet",2.20170020182252e-05,0.000110085010091126,0,0.04
