"feature","DietStatus","Drug.Before.Diet","mean","sd","median","incidence"
"2411","after.diet","DrugBefore_NO",26.5481470900927,15.5551250912166,28.6519693221376,1
"2411","after.diet","DrugBefore_YES",26.4947605081462,8.53355675917857,28.5899299658104,1
"2411","before.diet","DrugBefore_NO",36.8476132592597,9.61138301353421,34.410023577473,1
"2411","before.diet","DrugBefore_YES",28.8324078264552,7.57690029431193,27.9484336975033,1
"2417","after.diet","DrugBefore_NO",26.5640505243817,15.5648779757874,28.6646227187742,1
"2417","after.diet","DrugBefore_YES",28.4559428427597,6.28063266719041,29.1014558842107,1
"2417","before.diet","DrugBefore_NO",36.8643815108748,9.61520641357527,34.4237114381564,1
"2417","before.diet","DrugBefore_YES",28.8511003620268,7.57742186560547,27.9677544383579,1
"2424","after.diet","DrugBefore_NO",26.5825692248385,15.576244740661,28.6793465734877,1
"2424","after.diet","DrugBefore_YES",28.4761042723802,6.28353612179803,29.1244562604525,1
"2424","before.diet","DrugBefore_NO",36.8838698678291,9.61966679234104,34.4396051733047,1
"2424","before.diet","DrugBefore_YES",28.2578293099925,7.69311992957093,27.1662806572192,1
"2431","after.diet","DrugBefore_NO",21.9933759105507,13.5065386469836,26.3470146539652,1
"2431","after.diet","DrugBefore_YES",28.4962171659072,6.28643374519714,29.1474123628872,1
"2431","before.diet","DrugBefore_NO",36.9032782947325,9.62412695783442,34.4554180421657,1
"2431","before.diet","DrugBefore_YES",28.2793927813614,7.69364949382115,27.1853408144141,1
"2491","after.diet","DrugBefore_NO",21.4471649718133,16.5629986586269,28.8182356782749,1
"2491","after.diet","DrugBefore_YES",28.6666595950243,6.3110336089699,29.342392914452,1
"2491","before.diet","DrugBefore_NO",37.0664186269613,9.66235732331678,34.5876951166053,1
"2491","before.diet","DrugBefore_YES",28.4619863489248,7.69814489277122,27.345612274774,1
"2542","after.diet","DrugBefore_NO",21.5497917983332,16.64858260675,28.9215824231761,1
"2542","after.diet","DrugBefore_YES",28.8088646464122,6.3316147230979,29.5056763977578,1
"2542","before.diet","DrugBefore_NO",37.2006895790345,9.69487375044234,34.6956580023796,1
"2542","before.diet","DrugBefore_YES",29.7731853566799,7.18476656369843,28.3537370416332,1
"2628","after.diet","DrugBefore_NO",21.7196107967797,16.7902298824769,29.0915040923555,1
"2628","after.diet","DrugBefore_YES",29.0433650213616,6.365651063995,29.7761314849735,1
"2628","before.diet","DrugBefore_NO",37.4183904501893,9.74981607415825,34.8688050732781,1
"2628","before.diet","DrugBefore_YES",30.9869046644159,7.04484875000679,29.0605150617287,1
"2641","after.diet","DrugBefore_NO",21.7449406344249,16.8113603300435,29.1167373473647,1
"2641","after.diet","DrugBefore_YES",29.0782547396619,6.37072413217397,29.8164972517744,1
"2641","before.diet","DrugBefore_NO",37.4503810250804,9.75813888963685,34.8940373319355,1
"2641","before.diet","DrugBefore_YES",32.1633324164224,6.76920316989564,29.5551656502614,1
"2678.75862068966","after.diet","DrugBefore_NO",21.818486177101,16.8727160756854,29.1898438126243,1
"2678.75862068966","after.diet","DrugBefore_YES",29.1794265469446,6.38544612253318,29.9337327988663,1
"2678.75862068966","before.diet","DrugBefore_NO",36.4213695306379,10.9186102330708,34.7118302231788,1
"2678.75862068966","before.diet","DrugBefore_YES",32.2659052756118,6.78462253541349,29.6584421014768,1
"2697","after.diet","DrugBefore_NO",21.8530701029533,16.9015693513065,29.2241412278759,1
"2697","after.diet","DrugBefore_YES",29.2269336068694,6.39236438166931,29.9888773168496,1
"2697","before.diet","DrugBefore_NO",36.4721080955447,10.9377049905986,34.7477865044959,1
"2697","before.diet","DrugBefore_YES",32.3139666834555,6.79195045888623,29.7070095708615,1
"2778","after.diet","DrugBefore_NO",22.0067465659453,17.0297896366161,29.3759490612317,1
"2778","after.diet","DrugBefore_YES",29.4375041690369,6.4230611274169,30.2340229605946,1
"2778","before.diet","DrugBefore_NO",37.2124912402055,13.4416385028404,34.6636312056026,1
"2778","before.diet","DrugBefore_YES",32.5261712880719,6.82510545910135,29.9228611426769,1
"3064","after.diet","DrugBefore_NO",22.5259462066357,17.4629854782488,29.8824396095799,1
"3064","after.diet","DrugBefore_YES",30.1423151337474,6.52586548351656,31.0629988026206,1
"3064","before.diet","DrugBefore_NO",38.0426063100815,13.7913075996805,35.2055063711025,1
"3064","before.diet","DrugBefore_YES",33.8218727317836,7.40793339024953,32.4892329006382,1
"3105","after.diet","DrugBefore_NO",22.5976437019016,17.5227924813844,29.9517099183862,1
"3105","after.diet","DrugBefore_YES",30.7603309650526,6.788436697648,31.7938903040946,1
"3105","before.diet","DrugBefore_NO",38.1557395892177,13.8411497865477,35.2773882853507,1
"3105","before.diet","DrugBefore_YES",33.918330571872,7.42585162681366,32.5950018642091,1
"3223","after.diet","DrugBefore_NO",22.8005101685508,17.6919747410925,30.1469721703346,1
"3223","after.diet","DrugBefore_YES",31.042476910179,6.82372047732848,32.0826498625489,1
"3223","before.diet","DrugBefore_NO",38.4740663414908,13.984255247868,35.4771835723078,1
"3223","before.diet","DrugBefore_YES",31.5599949291746,4.24550508611747,31.0394598539489,1
"3317","after.diet","DrugBefore_NO",22.9585976268321,17.8237583899936,30.298461940419,1
"3317","after.diet","DrugBefore_YES",30.5551112534649,7.0789569328625,31.7536364461749,1
"3317","before.diet","DrugBefore_NO",38.7204119623113,14.0979157154881,35.6293558081567,1
"3317","before.diet","DrugBefore_YES",31.7590583910286,4.28592582740972,31.2620903781358,1
"3571.34482758621","after.diet","DrugBefore_NO",23.3714800987846,18.1676088174992,30.6919436047485,1
"3571.34482758621","after.diet","DrugBefore_YES",31.1263648775392,7.16561070377542,32.4114500112986,1
"3571.34482758621","before.diet","DrugBefore_NO",39.3575175302986,14.4036992365379,36.0134089823646,1
"3571.34482758621","before.diet","DrugBefore_YES",33.2478137915547,4.40022131195794,33.730150497331,1
"3642","after.diet","DrugBefore_NO",23.483435027291,18.2607370325875,30.798228806019,1
"3642","after.diet","DrugBefore_YES",31.2798383762029,7.1890600317417,32.5894639389992,1
"3642","before.diet","DrugBefore_NO",39.5288826253998,14.4888533255668,36.1144658585645,1
"3642","before.diet","DrugBefore_YES",33.39505822381,4.42336151614131,33.893192512057,1
"4463.93103448276","after.diet","DrugBefore_NO",24.6881495754587,19.2580333203151,31.939337635007,1
"4463.93103448276","after.diet","DrugBefore_YES",32.8905376772448,7.43910106545834,34.4880811432984,1
"4463.93103448276","before.diet","DrugBefore_NO",41.3470799915471,15.4662013815449,37.1350797924071,1
"4463.93103448276","before.diet","DrugBefore_YES",35.3567848877806,5.61145037925268,37.5782987371092,1
"5208","after.diet","DrugBefore_NO",25.6632218934005,20.0551627454006,32.8725358102426,1
"5208","after.diet","DrugBefore_YES",34.136480859618,7.63683308304354,35.9885054337277,1
"5208","before.diet","DrugBefore_NO",42.8026340837079,16.340048564974,37.8966239426452,1
"5208","before.diet","DrugBefore_YES",36.5028228446049,5.84116769048719,39.0010522620593,1
"5356.51724137931","after.diet","DrugBefore_NO",37.2576832356387,5.94839616211388,37.2576832356387,1
"5356.51724137931","after.diet","DrugBefore_YES",34.3665038574404,7.6736688646369,36.2677248558409,1
"5356.51724137931","before.diet","DrugBefore_NO",43.078453517642,16.5141298287321,38.0365639533791,1
"5356.51724137931","before.diet","DrugBefore_YES",36.7139596616057,5.88205036505886,39.2688043918078,1
"6174","after.diet","DrugBefore_NO",38.6224995915812,6.53720161447825,38.6224995915812,1
"6174","after.diet","DrugBefore_YES",35.5317001142521,7.86134353810932,37.4170615311811,1
"6174","before.diet","DrugBefore_NO",44.5195426421137,17.4650150788757,38.7493774843758,1
"6174","before.diet","DrugBefore_YES",37.7844565845599,6.08262118184808,40.6571000892898,1
"6249.10344827586","after.diet","DrugBefore_NO",43.399224653863,NA,43.399224653863,1
"6249.10344827586","after.diet","DrugBefore_YES",35.6313334766149,7.87744852894377,37.5112565300926,1
"6249.10344827586","before.diet","DrugBefore_NO",44.6466054058895,17.5520923757513,38.8109032323344,1
"6249.10344827586","before.diet","DrugBefore_YES",37.8762058534166,6.09934983829849,40.7786482731669,1
"7141.68965517241","after.diet","DrugBefore_NO",45.1320341847892,NA,45.1320341847892,1
"7141.68965517241","after.diet","DrugBefore_YES",36.7375954651068,8.05643954892271,38.5692249524038,1
"7141.68965517241","before.diet","DrugBefore_NO",46.1053692186283,18.5882103086183,39.5038854757466,1
"7141.68965517241","before.diet","DrugBefore_YES",38.8994344546943,6.28289698024827,42.1646144768549,1
"8034.27586206897","after.diet","DrugBefore_NO",46.6975523916661,NA,46.6975523916661,1
"8034.27586206897","after.diet","DrugBefore_YES",37.7170275073722,8.21484013347073,39.527700184199,1
"8034.27586206897","before.diet","DrugBefore_NO",47.4806563310725,19.6256830483724,40.1361657423931,1
"8034.27586206897","before.diet","DrugBefore_YES",39.8150415277431,6.44697188509688,43.4567281149854,1
"8839","after.diet","DrugBefore_NO",47.9929727794664,NA,47.9929727794664,1
"8839","after.diet","DrugBefore_YES",38.514072053359,8.34398708278074,40.3259008141897,1
"8839","before.diet","DrugBefore_NO",48.6673387692927,20.5683057926875,40.6654450014546,1
"8839","before.diet","DrugBefore_YES",40.5688481252072,6.58773548465504,44.1792911920581,1
"8926.86206896552","after.diet","DrugBefore_NO",48.128609899809,NA,48.128609899809,1
"8926.86206896552","after.diet","DrugBefore_YES",37.0148372705786,7.92417845322705,39.7803100537873,1
"8926.86206896552","before.diet","DrugBefore_NO",48.7944020788993,20.6718659193511,40.7211857017898,1
"8926.86206896552","before.diet","DrugBefore_YES",40.6476487685051,6.60299754683464,44.2355123388962,1
"9179","after.diet","DrugBefore_NO",48.5109735044109,NA,48.5109735044109,1
"9179","after.diet","DrugBefore_YES",37.2447864551994,7.96742738707953,40.0365067343519,1
"9179","before.diet","DrugBefore_NO",49.1556389327879,20.9690833305959,40.8786318789752,1
"9179","before.diet","DrugBefore_YES",40.8697051706325,6.64674166861353,44.3912749648209,1
"9819.44827586207","after.diet","DrugBefore_NO",49.4440065843106,NA,49.4440065843106,1
"9819.44827586207","after.diet","DrugBefore_YES",37.8027834912339,8.07393578808867,40.662484606816,1
"9819.44827586207","before.diet","DrugBefore_NO",37.6833566734766,5.06466851428834,37.6833566734766,1
"9819.44827586207","before.diet","DrugBefore_YES",41.4112867009334,6.75898417555642,44.7542886750564,1
"10218","after.diet","DrugBefore_NO",50,NA,50,1
"10218","after.diet","DrugBefore_YES",38.1332647445883,8.1380926404971,41.036126344058,1
"10218","before.diet","DrugBefore_NO",37.9517112102285,5.011934629431,37.9517112102285,1
"10218","before.diet","DrugBefore_YES",41.7340738439293,6.83056612983442,44.9589011425024,1
"10302","after.diet","DrugBefore_NO",NA,NA,NA,NA
"10302","after.diet","DrugBefore_YES",38.2012509408528,8.15139319281143,41.113262115542,1
"10302","before.diet","DrugBefore_NO",38.0070835418306,5.00114933240771,38.0070835418306,1
"10302","before.diet","DrugBefore_YES",41.8006819810615,6.84585340843992,45,1
"10712.0344827586","after.diet","DrugBefore_NO",NA,NA,NA,NA
"10712.0344827586","after.diet","DrugBefore_YES",38.5255578538433,8.2153322559316,41.4825001333543,1
"10712.0344827586","before.diet","DrugBefore_NO",38.2719736746733,4.9499460919735,38.2719736746733,1
"10712.0344827586","before.diet","DrugBefore_YES",40.5835544365782,9.03703856432186,40.5835544365782,1
"11549","after.diet","DrugBefore_NO",NA,NA,NA,NA
"11549","after.diet","DrugBefore_YES",39.1515281073255,8.34115280580827,42.2013356989886,1
"11549","before.diet","DrugBefore_NO",38.786598333557,4.85181986578614,38.786598333557,1
"11549","before.diet","DrugBefore_YES",41.3418050454835,9.41610960560137,41.3418050454835,1
"11604.6206896552","after.diet","DrugBefore_NO",NA,NA,NA,NA
"11604.6206896552","after.diet","DrugBefore_YES",39.1917951738705,8.34936042186965,42.2478603343354,1
"11604.6206896552","before.diet","DrugBefore_NO",38.8198459557897,4.8455167842156,38.8198459557897,1
"11604.6206896552","before.diet","DrugBefore_YES",34.7152605922408,NA,34.7152605922408,1
"11730","after.diet","DrugBefore_NO",NA,NA,NA,NA
"11730","after.diet","DrugBefore_YES",39.2809836698192,8.36759082539424,42.3510337359917,1
"11730","before.diet","DrugBefore_NO",38.8935463594877,4.83155130020038,38.8935463594877,1
"11730","before.diet","DrugBefore_YES",34.7854104048794,NA,34.7854104048794,1
"12497.2068965517","after.diet","DrugBefore_NO",NA,NA,NA,NA
"12497.2068965517","after.diet","DrugBefore_YES",38.8579671922951,9.11314989930744,42.5103970286349,1
"12497.2068965517","before.diet","DrugBefore_NO",39.3308360314497,4.74862851971143,39.3308360314497,1
"12497.2068965517","before.diet","DrugBefore_YES",35.2012939160941,NA,35.2012939160941,1
"13163","after.diet","DrugBefore_NO",NA,NA,NA,NA
"13163","after.diet","DrugBefore_YES",39.2878731282459,9.21818639008615,43.027628661965,1
"13163","before.diet","DrugBefore_NO",39.6909333627747,4.67972691716034,39.6909333627747,1
"13163","before.diet","DrugBefore_YES",35.5432178150295,NA,35.5432178150295,1
"13389.7931034483","after.diet","DrugBefore_NO",NA,NA,NA,NA
"13389.7931034483","after.diet","DrugBefore_YES",39.4300174486048,9.25383469204788,43.1972643148805,1
"13389.7931034483","before.diet","DrugBefore_NO",36.5169374629545,NA,36.5169374629545,1
"13389.7931034483","before.diet","DrugBefore_YES",35.6559137759877,NA,35.6559137759877,1
"13904","after.diet","DrugBefore_NO",NA,NA,NA,NA
"13904","after.diet","DrugBefore_YES",39.7441154134473,9.33433743439232,43.5694192756147,1
"13904","before.diet","DrugBefore_NO",36.8152541758804,NA,36.8152541758804,1
"13904","before.diet","DrugBefore_YES",35.9042031541698,NA,35.9042031541698,1
"14282.3793103448","after.diet","DrugBefore_NO",NA,NA,NA,NA
"14282.3793103448","after.diet","DrugBefore_YES",40.6840249781025,10.6880763486896,44.2754494945031,1
"14282.3793103448","before.diet","DrugBefore_NO",37.0282857627424,NA,37.0282857627424,1
"14282.3793103448","before.diet","DrugBefore_YES",36.0809177029473,NA,36.0809177029473,1
"15174.9655172414","after.diet","DrugBefore_NO",NA,NA,NA,NA
"15174.9655172414","after.diet","DrugBefore_YES",41.2620914722815,10.8195980023773,44.8775675481501,1
"15174.9655172414","before.diet","DrugBefore_NO",37.5115898172044,NA,37.5115898172044,1
"15174.9655172414","before.diet","DrugBefore_YES",36.4796980781024,NA,36.4796980781024,1
"16067.5517241379","after.diet","DrugBefore_NO",NA,NA,NA,NA
"16067.5517241379","after.diet","DrugBefore_YES",41.8118927974778,10.9497309725713,45.4480252981002,1
"16067.5517241379","before.diet","DrugBefore_NO",37.968695706444,NA,37.968695706444,1
"16067.5517241379","before.diet","DrugBefore_YES",36.8539083184659,NA,36.8539083184659,1
"16131","after.diet","DrugBefore_NO",NA,NA,NA,NA
"16131","after.diet","DrugBefore_YES",41.8496766348528,10.9588767172802,45.4871429065548,1
"16131","before.diet","DrugBefore_NO",38,NA,38,1
"16131","before.diet","DrugBefore_YES",36.8794315943065,NA,36.8794315943065,1
"16960.1379310345","after.diet","DrugBefore_NO",NA,NA,NA,NA
"16960.1379310345","after.diet","DrugBefore_YES",42.3351842018997,11.0789996174942,45.9887605969141,1
"16960.1379310345","before.diet","DrugBefore_NO",NA,NA,NA,NA
"16960.1379310345","before.diet","DrugBefore_YES",37.2050793261625,NA,37.2050793261625,1
"17754","after.diet","DrugBefore_NO",NA,NA,NA,NA
"17754","after.diet","DrugBefore_YES",42.7807686773043,11.1940056874531,46.447420569196,1
"17754","before.diet","DrugBefore_NO",NA,NA,NA,NA
"17754","before.diet","DrugBefore_YES",37.5000502103219,NA,37.5000502103219,1
"17852.724137931","after.diet","DrugBefore_NO",NA,NA,NA,NA
"17852.724137931","after.diet","DrugBefore_YES",41.4263230394076,13.2866135621608,45.9451286214792,1
"17852.724137931","before.diet","DrugBefore_NO",NA,NA,NA,NA
"17852.724137931","before.diet","DrugBefore_YES",37.5357248787875,NA,37.5357248787875,1
"17962","after.diet","DrugBefore_NO",NA,NA,NA,NA
"17962","after.diet","DrugBefore_YES",41.4831834722707,13.3049857117024,46,1
"17962","before.diet","DrugBefore_NO",NA,NA,NA,NA
"17962","before.diet","DrugBefore_YES",37.5747281959669,NA,37.5747281959669,1
"18745.3103448276","after.diet","DrugBefore_NO",NA,NA,NA,NA
"18745.3103448276","after.diet","DrugBefore_YES",39.6318417579581,18.186318132488,39.6318417579581,1
"18745.3103448276","before.diet","DrugBefore_NO",NA,NA,NA,NA
"18745.3103448276","before.diet","DrugBefore_YES",37.8466818835197,NA,37.8466818835197,1
"19462","after.diet","DrugBefore_NO",NA,NA,NA,NA
"19462","after.diet","DrugBefore_YES",39.991800450632,18.3731803969287,39.991800450632,1
"19462","before.diet","DrugBefore_NO",NA,NA,NA,NA
"19462","before.diet","DrugBefore_YES",38.0836277971464,NA,38.0836277971464,1
"19637.8965517241","after.diet","DrugBefore_NO",NA,NA,NA,NA
"19637.8965517241","after.diet","DrugBefore_YES",53.102818694552,NA,53.102818694552,1
"19637.8965517241","before.diet","DrugBefore_NO",NA,NA,NA,NA
"19637.8965517241","before.diet","DrugBefore_YES",38.1401100600694,NA,38.1401100600694,1
"20530.4827586207","after.diet","DrugBefore_NO",NA,NA,NA,NA
"20530.4827586207","after.diet","DrugBefore_YES",53.697963075631,NA,53.697963075631,1
"20530.4827586207","before.diet","DrugBefore_NO",NA,NA,NA,NA
"20530.4827586207","before.diet","DrugBefore_YES",38.4167176317328,NA,38.4167176317328,1
"21423.0689655172","after.diet","DrugBefore_NO",NA,NA,NA,NA
"21423.0689655172","after.diet","DrugBefore_YES",54.27936778708,NA,54.27936778708,1
"21423.0689655172","before.diet","DrugBefore_NO",NA,NA,NA,NA
"21423.0689655172","before.diet","DrugBefore_YES",38.678413281895,NA,38.678413281895,1
"22315.6551724138","after.diet","DrugBefore_NO",NA,NA,NA,NA
"22315.6551724138","after.diet","DrugBefore_YES",54.8473174080046,NA,54.8473174080046,1
"22315.6551724138","before.diet","DrugBefore_NO",NA,NA,NA,NA
"22315.6551724138","before.diet","DrugBefore_YES",38.9260994278343,NA,38.9260994278343,1
"22592","after.diet","DrugBefore_NO",NA,NA,NA,NA
"22592","after.diet","DrugBefore_YES",55.0202691387898,NA,55.0202691387898,1
"22592","before.diet","DrugBefore_NO",NA,NA,NA,NA
"22592","before.diet","DrugBefore_YES",39,NA,39,1
"23208.2413793103","after.diet","DrugBefore_NO",NA,NA,NA,NA
"23208.2413793103","after.diet","DrugBefore_YES",55.4020655923925,NA,55.4020655923925,1
"23208.2413793103","before.diet","DrugBefore_NO",NA,NA,NA,NA
"23208.2413793103","before.diet","DrugBefore_YES",NA,NA,NA,NA
"24100.8275862069","after.diet","DrugBefore_NO",NA,NA,NA,NA
"24100.8275862069","after.diet","DrugBefore_YES",55.9456632084985,NA,55.9456632084985,1
"24100.8275862069","before.diet","DrugBefore_NO",NA,NA,NA,NA
"24100.8275862069","before.diet","DrugBefore_YES",NA,NA,NA,NA
"24993.4137931034","after.diet","DrugBefore_NO",NA,NA,NA,NA
"24993.4137931034","after.diet","DrugBefore_YES",56.4776608680359,NA,56.4776608680359,1
"24993.4137931034","before.diet","DrugBefore_NO",NA,NA,NA,NA
"24993.4137931034","before.diet","DrugBefore_YES",NA,NA,NA,NA
"25886","after.diet","DrugBefore_NO",NA,NA,NA,NA
"25886","after.diet","DrugBefore_YES",57,NA,57,1
"25886","before.diet","DrugBefore_NO",NA,NA,NA,NA
"25886","before.diet","DrugBefore_YES",NA,NA,NA,NA
