"feature","visit","Drug.Before.Diet","mean","sd","median","incidence"
"2628",2,"DrugBefore_YES",29.0433650213616,6.365651063995,29.7761314849735,1
"2628",3,"DrugBefore_NO",35.1454137696418,7.35052599558633,36.4799836398418,1
"2628",3,"DrugBefore_YES",33.2110968737306,5.98074152661036,34.2502814880349,1
"2628",4,"DrugBefore_NO",35.7666894368742,6.84243297804954,33.2528312844453,1
"2628",4,"DrugBefore_YES",30.0341992732438,7.11801878261785,29.6138830392409,1
"2641",1,"DrugBefore_NO",37.1517357807067,8.28048905453905,35.3017103347093,1
"2641",1,"DrugBefore_YES",31.4865941205912,6.55285383533057,29.096403042102,1
"2641",2,"DrugBefore_NO",26.2396128444941,16.4080123883094,31.3638832550419,1
"2641",2,"DrugBefore_YES",29.0782547396619,6.37072413217397,29.8164972517744,1
"2641",3,"DrugBefore_NO",35.1824080617418,7.36038078569043,36.5192771459679,1
"2641",3,"DrugBefore_YES",33.2477900354585,5.98460297099294,34.2887652185791,1
"2641",4,"DrugBefore_NO",35.8088626470254,6.85742636768916,33.28811577692,1
"2641",4,"DrugBefore_YES",30.0702290782005,7.12687153562601,29.6395222031164,1
"2670",1,"DrugBefore_NO",36.6372164708322,8.65692952539613,35.1830822499046,1
"2670",1,"DrugBefore_YES",31.5621030831935,6.56567119265677,29.1756667084008,1
"2670",2,"DrugBefore_NO",26.30756162969,16.4529144695471,31.4453848309982,1
"2670",2,"DrugBefore_YES",29.1555732995623,6.38197369018251,29.9060675250833,1
"2670",3,"DrugBefore_NO",35.2644660943166,7.38237475109067,36.6064646497246,1
"2670",3,"DrugBefore_YES",33.329055293465,5.99311068129556,34.3737469128604,1
"2670",4,"DrugBefore_NO",35.9022823396373,6.89072511488472,33.3662752819961,1
"2670",4,"DrugBefore_YES",30.1501255654651,7.14657170532879,29.6963666118632,1
"2697",1,"DrugBefore_NO",36.7215251349267,8.67618875436399,35.261491154367,1
"2697",1,"DrugBefore_YES",31.6316786576399,6.57758635090611,29.2484887840287,1
"2697",2,"DrugBefore_NO",26.3703320164099,16.4943824317173,31.5206945824008,1
"2697",2,"DrugBefore_YES",29.2269336068694,6.39236438166931,29.9888773168496,1
"2697",3,"DrugBefore_NO",33.5901724103405,6.7476728781753,33.3115333346163,1
"2697",3,"DrugBefore_YES",33.4039995405924,6.00089942756641,34.451810755574,1
"2697",4,"DrugBefore_NO",35.9884537229088,6.9215425080209,33.4383694001506,1
"2697",4,"DrugBefore_YES",30.223929224808,7.16485473645736,29.7488658319399,1
"2778",1,"DrugBefore_NO",37.2299957217049,9.3999141741841,35.8373713859569,1
"2778",1,"DrugBefore_YES",31.8363173311567,6.61321946830676,29.4614305713384,1
"2778",2,"DrugBefore_NO",26.5558866122331,16.6168947366193,31.7434261394532,1
"2778",2,"DrugBefore_YES",29.4375041690369,6.4230611274169,30.2340229605946,1
"2778",3,"DrugBefore_NO",33.805006247052,6.81369996751521,33.5397639581512,1
"2778",3,"DrugBefore_YES",33.624844587801,6.0234969011917,34.680093039818,1
"2778",4,"DrugBefore_NO",36.2424449524909,7.01291215938257,33.6508581780414,1
"2778",4,"DrugBefore_YES",30.4420818224804,7.21938110950217,29.9040186110644,1
"2938",1,"DrugBefore_NO",37.7285682300725,9.51452522754987,36.4397457179043,1
"2938",1,"DrugBefore_YES",32.629560426562,7.11105658866626,30.3370910592227,1
"2938",2,"DrugBefore_NO",26.9109891229175,16.8510358217955,32.1701374638765,1
"2938",2,"DrugBefore_YES",29.838858217033,6.48163577762281,30.7045090414393,1
"2938",3,"DrugBefore_NO",34.2143253930688,6.941287422098,33.9809750231309,1
"2938",3,"DrugBefore_YES",34.0447624496704,6.06470747254586,35.1066128436672,1
"2938",4,"DrugBefore_NO",36.7253172741494,7.18851317427529,34.0547500714929,1
"2938",4,"DrugBefore_YES",30.8595369881717,7.32579178698335,30.2010399915379,1
"2945",1,"DrugBefore_NO",37.7498102188025,9.519501415837,36.4655590670995,1
"2945",1,"DrugBefore_YES",32.6461150703666,7.11432175296716,30.3548673943536,1
"2945",2,"DrugBefore_NO",26.9261973225097,16.8610536644977,32.1884262594895,1
"2945",2,"DrugBefore_YES",29.855998314209,6.48413665868864,30.7246947254064,1
"2945",3,"DrugBefore_NO",34.2317993854847,6.94678878158913,34,1
"2945",3,"DrugBefore_YES",35.2366104133433,5.70834691286059,35.4307203044905,1
"2945",4,"DrugBefore_NO",36.7459004075312,7.1960446241078,34.0719628487468,1
"2945",4,"DrugBefore_YES",30.8774158972075,7.3304113134535,30.213770611515,1
"3042",1,"DrugBefore_NO",38.0395455376186,9.58816145462941,36.8188029388811,1
"3042",1,"DrugBefore_YES",32.8720358383622,7.15901796959277,30.5983802597765,1
"3042",2,"DrugBefore_NO",27.1342703764363,16.9980269059609,32.4387628399007,1
"3042",2,"DrugBefore_YES",30.0900883838804,6.51826265564797,31.001133566574,1
"3042",3,"DrugBefore_NO",34.5226489297066,8.10761190762305,35.513733338622,1
"3042",3,"DrugBefore_YES",35.4784128351111,5.74173064588334,35.6763573905183,1
"3042",4,"DrugBefore_NO",37.026681453532,7.29907724189474,34.306721152598,1
"3042",4,"DrugBefore_YES",31.1220426335596,7.39414315523425,30.3880857866294,1
"3064",1,"DrugBefore_NO",38.1040954413169,9.60366064006747,36.8977881988649,1
"3064",1,"DrugBefore_YES",32.9223910476049,7.16900983608301,30.6528974879484,1
"3064",2,"DrugBefore_NO",27.1807875702467,17.0286259092513,32.4947584416842,1
"3064",2,"DrugBefore_YES",30.1423151337474,6.52586548351656,31.0629988026206,1
"3064",3,"DrugBefore_NO",34.5744929981568,8.12727698378367,35.56094578584,1
"3064",3,"DrugBefore_YES",37.2301069082535,4.43790455283888,36.0400908484993,1
"3064",4,"DrugBefore_NO",37.0892383586163,7.32209645473394,34.3590100905324,1
"3064",4,"DrugBefore_YES",31.1767369034825,7.40852806941578,30.4270982207444,1
"3105",1,"DrugBefore_NO",38.2232875351525,9.63247739881852,37.0439006758099,1
"3105",1,"DrugBefore_YES",33.0153834092875,7.1874837067742,30.7538159203417,1
"3105",2,"DrugBefore_NO",27.2668347525469,17.0852046471056,32.5983679676093,1
"3105",2,"DrugBefore_YES",30.7603309650526,6.788436697648,31.7938903040946,1
"3105",3,"DrugBefore_NO",34.6701764601739,8.16374298554366,35.6482643700719,1
"3105",3,"DrugBefore_YES",37.3334736942568,4.44844134573126,36.1419750987997,1
"3105",4,"DrugBefore_NO",37.2047442747108,7.36464733811503,34.4555400690153,1
"3105",4,"DrugBefore_YES",31.2779167711222,7.43527159588429,30.4993117558068,1
"3107",1,"DrugBefore_NO",38.2290655267582,9.63388087940844,37.0509922967722,1
"3107",1,"DrugBefore_YES",30.6889076943843,4.04550208060487,29.2130706724079,1
"3107",2,"DrugBefore_NO",27.271011017009,17.0879498971703,32.6033975858555,1
"3107",2,"DrugBefore_YES",30.7651905460112,6.78904381467505,31.79884968261,1
"3107",3,"DrugBefore_NO",34.6748132156604,8.16551580915118,35.6525018860105,1
"3107",3,"DrugBefore_YES",37.3384825413087,4.44895151965891,36.1469123363492,1
"3107",4,"DrugBefore_NO",37.2103432646748,7.36671132932997,34.4602186156963,1
"3107",4,"DrugBefore_YES",31.2828277447836,7.43657405690012,30.5028183187528,1
"3209",1,"DrugBefore_NO",38.5194158203669,9.70519847941253,37.4083494830772,1
"3209",1,"DrugBefore_YES",30.9046590519158,4.08945029970676,29.4194649526385,1
"3209",2,"DrugBefore_NO",27.4814647504429,17.2261942484268,32.8569726387875,1
"3209",2,"DrugBefore_YES",31.0094796045164,6.8195909564911,32.0487923437004,1
"3209",3,"DrugBefore_NO",34.9076047001273,8.25520714260952,35.8659969283449,1
"3209",3,"DrugBefore_YES",37.5899332567677,4.47451395597718,36.394799840818,1
"3209",4,"DrugBefore_NO",37.9317303105756,8.26487792049955,34.0992145924256,1
"3209",4,"DrugBefore_YES",31.5303428411349,7.50275478067685,30.6797554116116,1
"3223",1,"DrugBefore_NO",38.5586227249772,9.71494892661029,37.4567502156881,1
"3223",1,"DrugBefore_YES",30.9337870504271,4.09539602400453,29.4472919899213,1
"3223",2,"DrugBefore_NO",27.5099712416585,17.2449047901915,32.8913381129812,1
"3223",2,"DrugBefore_YES",31.042476910179,6.82372047732848,32.0826498625489,1
"3223",3,"DrugBefore_NO",34.9390057056345,8.26740914030105,35.8949098547904,1
"3223",3,"DrugBefore_YES",37.6238484806888,4.47795439626242,36.4282397736025,1
"3223",4,"DrugBefore_NO",34.4454681732723,2.939487000334,33.3691004363939,1
"3223",4,"DrugBefore_YES",31.5638759339485,7.51180268817968,30.7037600839055,1
"3317",1,"DrugBefore_NO",38.8180201776093,9.78019287643199,37.7778060529325,1
"3317",1,"DrugBefore_YES",31.1264242720683,4.13481362691019,29.6310451890679,1
"3317",2,"DrugBefore_NO",27.6990947487025,17.3689424149283,33.1194443949587,1
"3317",2,"DrugBefore_YES",30.5551112534649,7.0789569328625,31.7536364461749,1
"3317",3,"DrugBefore_NO",35.1465391362606,8.34867807035977,36.0867131479018,1
"3317",3,"DrugBefore_YES",37.8479858522378,4.5006476220146,36.6492738997691,1
"3317",4,"DrugBefore_NO",34.6492567552375,2.97138318568684,33.5654986884413,1
"3317",4,"DrugBefore_YES",31.7863978184413,7.5723486067426,30.8632797680436,1
"3383.86206896552",1,"DrugBefore_NO",38.9989725454662,9.82647161617913,38.0025889741861,1
"3383.86206896552",1,"DrugBefore_YES",31.8929536941493,4.31958508116422,31.4182017550831,1
"3383.86206896552",2,"DrugBefore_NO",27.8315538133498,17.4557130192945,33.2793245593627,1
"3383.86206896552",2,"DrugBefore_YES",30.7093133620121,7.10224790752571,31.9304519659128,1
"3383.86206896552",3,"DrugBefore_NO",35.2910736403484,8.40591823034558,36.221048929001,1
"3383.86206896552",3,"DrugBefore_YES",38.0040702998149,4.51640664488785,36.8032415568645,1
"3383.86206896552",4,"DrugBefore_NO",34.7914128454206,2.99389190244897,33.7019798191557,1
"3383.86206896552",4,"DrugBefore_YES",31.942309548182,7.61530285750077,30.9753037461613,1
"3606",1,"DrugBefore_NO",39.5769392656536,9.97861260403952,38.7246200224599,1
"3606",1,"DrugBefore_YES",32.3449169761709,4.39980027393202,31.9206374891471,1
"3606",2,"DrugBefore_NO",28.257447800652,17.7340731108191,33.7940745727007,1
"3606",2,"DrugBefore_YES",31.2023440054558,7.17721090922811,32.4995112295661,1
"3606",3,"DrugBefore_NO",35.751312158461,8.59163179287553,36.6532309500744,1
"3606",3,"DrugBefore_YES",38.5009459455787,4.56635480968438,37.2936881074238,1
"3606",4,"DrugBefore_NO",35.2457035959658,3.06671690611357,34.1350178872493,1
"3606",4,"DrugBefore_YES",32.4440734371653,7.756638752876,31.3374613640649,1
"3642",1,"DrugBefore_NO",39.6677379258964,10.0031245571649,38.8385627790858,1
"3642",1,"DrugBefore_YES",32.4159970921767,4.41218753275911,32,1
"3642",2,"DrugBefore_NO",28.3247335765816,17.7779553911296,33.8754981867671,1
"3642",2,"DrugBefore_YES",31.2798383762029,7.1890600317417,32.5894639389992,1
"3642",3,"DrugBefore_NO",35.8234163637513,8.62118479972536,36.7215818100439,1
"3642",3,"DrugBefore_YES",38.5787546651197,4.57415044760058,37.3705410125488,1
"3642",4,"DrugBefore_NO",36.0695888246857,3.28879156530748,34.8024763005891,1
"3642",4,"DrugBefore_YES",32.5234260246534,7.77943907908038,31.3949848359405,1
"3803",1,"DrugBefore_NO",40.0646189114551,10.1122544733263,39.3380271318896,1
"3803",1,"DrugBefore_YES",32.8215069799665,5.15064779265383,32.4578054997302,1
"3803",2,"DrugBefore_NO",28.6199913860913,17.9701805547125,34.2331304317803,1
"3803",2,"DrugBefore_YES",31.6185652476161,7.24105680137491,32.9842267312079,1
"3803",3,"DrugBefore_NO",36.1379677226707,8.75143599040652,37.0219228662205,1
"3803",3,"DrugBefore_YES",38.9179743585162,4.60807848117237,37.705789955397,1
"3803",4,"DrugBefore_NO",36.3979621059844,3.33774562659945,35.0448596083612,1
"3803",4,"DrugBefore_YES",32.8719650646353,7.88110531375492,31.6485164129177,1
"4314",1,"DrugBefore_NO",41.2368279860994,10.4539688079058,40.8235887883706,1
"4314",1,"DrugBefore_YES",33.7093742894948,5.32784684176774,33.3979412915008,1
"4314",2,"DrugBefore_NO",29.5021556748258,18.5407924784101,35.305103521445,1
"4314",2,"DrugBefore_YES",32.6171036607544,7.39617539116892,34.1621309929275,1
"4314",3,"DrugBefore_NO",38.8640086925396,10.2920846325304,44.1951974342549,1
"4314",3,"DrugBefore_YES",39.9102333629266,4.70736083103763,38.6888188923534,1
"4314",4,"DrugBefore_NO",37.3601587779281,3.49565548197279,35.7630558242206,1
"4314",4,"DrugBefore_YES",33.9178705217648,8.20239475897639,32.4183196314907,1
"4483",1,"DrugBefore_NO",41.5992501159242,10.565627336628,41.2849455032849,1
"4483",1,"DrugBefore_YES",33.9825747100856,5.37994242334312,33.6911774193146,1
"4483",2,"DrugBefore_NO",29.7776623441124,18.7176937112269,35.6409954632824,1
"4483",2,"DrugBefore_YES",32.9245917047192,7.44445985527137,34.5287694558496,1
"4483",3,"DrugBefore_NO",45.1835760603014,0.890957641536751,45.1835760603014,1
"4483",3,"DrugBefore_YES",40.2136661863801,4.73801889178586,38.9903407484215,1
"4483",4,"DrugBefore_NO",37.6555287434867,3.5477550141619,35.9869549926901,1
"4483",4,"DrugBefore_YES",34.2464857590257,8.30893888732512,32.6629453535785,1
"4511.48275862069",1,"DrugBefore_NO",41.6582201563345,10.5840681192017,41.3600666270475,1
"4511.48275862069",1,"DrugBefore_YES",34.0269505575557,5.38830180634726,33.7389808352051,1
"4511.48275862069",2,"DrugBefore_NO",29.822603461324,18.7464852097726,35.6958374689507,1
"4511.48275862069",2,"DrugBefore_YES",32.9745444556069,7.45232550049299,34.5884903627255,1
"4511.48275862069",3,"DrugBefore_NO",45.2465605406667,0.897416255104463,45.2465605406667,1
"4511.48275862069",3,"DrugBefore_YES",40.2628728506701,4.74301744012457,39.0392854188647,1
"4511.48275862069",4,"DrugBefore_NO",37.7035045510386,3.55634826470475,36.0235152210227,1
"4511.48275862069",4,"DrugBefore_YES",32.8356780496203,8.07358686617307,32.0034509038559,1
"5208",1,"DrugBefore_NO",43.0395941900788,11.0381848329638,43.1209730161164,1
"5208",1,"DrugBefore_YES",35.0587650891029,5.57560500727616,34.8638220423281,1
"5208",2,"DrugBefore_NO",30.8838042242788,19.4205463703674,36.9948328401007,1
"5208",2,"DrugBefore_YES",34.136480859618,7.63683308304354,35.9885054337277,1
"5208",3,"DrugBefore_NO",46.7148238272336,1.02680656667739,46.7148238272336,1
"5208",3,"DrugBefore_YES",41.4011181083558,4.86239247251534,40.1759018016556,1
"5208",4,"DrugBefore_NO",38.8219980067318,3.76402450951916,36.8949408577416,1
"5208",4,"DrugBefore_YES",33.9723892444538,8.40633438221095,33.0355257852948,1
"5639.10344827586",1,"DrugBefore_NO",43.8222861747,11.3146358024504,44.1170606090045,1
"5639.10344827586",1,"DrugBefore_YES",35.6354464132761,5.67591915362554,35.5032073104051,1
"5639.10344827586",2,"DrugBefore_NO",40.9620420658042,7.07712917195749,42.1006832672968,1
"5639.10344827586",2,"DrugBefore_YES",34.7862422242858,7.74109444992122,36.7171795646905,1
"5639.10344827586",3,"DrugBefore_NO",47.5398519820196,1.08048663440905,47.5398519820196,1
"5639.10344827586",3,"DrugBefore_YES",42.0328125828241,4.9338653605619,40.8111102783271,1
"5639.10344827586",4,"DrugBefore_NO",39.4530391047679,3.88412831714005,37.4064781173707,1
"5639.10344827586",4,"DrugBefore_YES",34.6247025417666,8.61325290713111,33.6291868213109,1
"5947",1,"DrugBefore_NO",44.3533819781662,11.5102755880261,44.7913464326339,1
"5947",1,"DrugBefore_YES",36.0229401844558,5.74258548325334,35.9368897381145,1
"5947",2,"DrugBefore_NO",41.4972945096272,7.20486390012692,42.7691732677563,1
"5947",2,"DrugBefore_YES",35.2230647478723,7.81149661385695,37.1262843118124,1
"5947",3,"DrugBefore_NO",48.0966297578698,1.10856109979172,48.0966297578698,1
"5947",3,"DrugBefore_YES",42.4557263815481,4.9850563619667,41.238538092872,1
"5947",4,"DrugBefore_NO",39.8812446396753,3.96526720484855,37.7633759410469,1
"5947",4,"DrugBefore_YES",35.0710683653112,8.76225783506588,34.0355937178611,1
"5957",1,"DrugBefore_NO",43.0961173380665,12.0632346864821,41.690371307579,1
"5957",1,"DrugBefore_YES",36.0352017681103,5.74469374919459,35.9506641113188,1
"5957",2,"DrugBefore_NO",41.5143601858916,7.20888258075832,42.7904278869107,1
"5957",2,"DrugBefore_YES",35.2368914302068,7.81372814319866,37.1392792613264,1
"5957",3,"DrugBefore_NO",48.1142837305858,1.10934256477351,48.1142837305858,1
"5957",3,"DrugBefore_YES",42.4690904292999,4.98672717005453,41.2520759352815,1
"5957",4,"DrugBefore_NO",39.8948616254917,3.96783360510115,37.7748629750804,1
"5957",4,"DrugBefore_YES",35.0853082565886,8.76711580649897,34.0485570536752,1
"6154",1,"DrugBefore_NO",43.4303334772917,12.2109523526588,41.9806551127586,1
"6154",1,"DrugBefore_YES",36.2728504040729,5.78561594472567,36.2182366611944,1
"6154",2,"DrugBefore_NO",38.5904702413775,6.52398779055795,38.5904702413775,1
"6154",2,"DrugBefore_YES",35.5049388991959,7.85701876730462,37.3917888187862,1
"6154",3,"DrugBefore_NO",48.4569092547992,1.12318468046942,48.4569092547992,1
"6154",3,"DrugBefore_YES",42.7279013921686,5.01980865002819,41.5146543320839,1
"6154",4,"DrugBefore_NO",40.1596920948341,4.01751412840021,38,1
"6154",4,"DrugBefore_YES",35.3627868534955,8.8631128130134,34.3010986737859,1
"6174",1,"DrugBefore_NO",43.463841952342,12.2259305282093,42.0096969823697,1
"6174",1,"DrugBefore_YES",36.2965700057974,5.78971037096189,36.2450051794,1
"6174",2,"DrugBefore_NO",38.6224995915812,6.53720161447825,38.6224995915812,1
"6174",2,"DrugBefore_YES",35.5317001142521,7.86134353810932,37.4170615311811,1
"6174",3,"DrugBefore_NO",48.4911563797935,1.12442997210748,48.4911563797935,1
"6174",3,"DrugBefore_YES",42.7537125989396,5.02318722316734,41.5408843652611,1
"6174",4,"DrugBefore_NO",41.2679672939365,5.03382905187335,41.2679672939365,1
"6174",4,"DrugBefore_YES",32.8590243574105,7.09521835232093,33.7413496757747,1
"6434",1,"DrugBefore_NO",43.8927220635772,12.4203689411442,42.3803892854128,1
