"feature","Drug.Before.Diet","Sample.type.1","mean","sd","median","incidence"
"2411","DrugBefore_YES","patient.before.diet",138.325820142467,50.5861537189199,141.853439729383,1
"2417","DrugBefore_NO","control",206.184597980458,57.5169527586084,207.462979820243,1
"2417","DrugBefore_NO","patient.after.diet",133.812854424219,52.8891238292678,140.363508353616,1
"2417","DrugBefore_NO","patient.before.diet",162.54978893677,53.9955036844694,169.444640719677,1
"2417","DrugBefore_YES","control",226.508561683477,NA,226.508561683477,1
"2417","DrugBefore_YES","patient.after.diet",147.192322603914,39.7746110017884,145.955446288232,1
"2417","DrugBefore_YES","patient.before.diet",138.460625928308,50.6385878181683,142,1
"2424","DrugBefore_NO","control",206.427784511854,57.5831486446036,207.70577667573,1
"2424","DrugBefore_NO","patient.after.diet",133.969313251857,52.9542268145032,140.543375510995,1
"2424","DrugBefore_NO","patient.before.diet",162.746055224321,54.0746304494443,169.62503975751,1
"2424","DrugBefore_YES","control",226.80249009233,NA,226.80249009233,1
"2424","DrugBefore_YES","patient.after.diet",147.361167889989,39.8234763770042,146.121060305866,1
"2424","DrugBefore_YES","patient.before.diet",138.321505746218,52.9423208062366,146.528584921574,1
"2431","DrugBefore_NO","control",206.670453443046,57.6492120684335,207.948024762471,1
"2431","DrugBefore_NO","patient.after.diet",129.294729411293,50.4026170200421,134.767064478984,1
"2431","DrugBefore_NO","patient.before.diet",162.941918690051,54.1536275789584,169.804977627844,1
"2431","DrugBefore_YES","control",227.095872833665,NA,227.095872833665,1
"2431","DrugBefore_YES","patient.after.diet",147.52967612921,39.872244038013,146.286353104812,1
"2431","DrugBefore_YES","patient.before.diet",138.477008563152,53.0059061972798,146.699098951793,1
"2472","DrugBefore_NO","control",208.081532373601,58.0335266263087,209.356025441864,1
"2472","DrugBefore_NO","patient.after.diet",130.827278134657,52.3581692028833,141.767851348279,1
"2472","DrugBefore_NO","patient.before.diet",164.081124939052,54.6137497745711,170.849762645419,1
"2472","DrugBefore_YES","control",228.803425805557,NA,228.803425805557,1
"2472","DrugBefore_YES","patient.after.diet",148.50996760096,40.1559461243313,147.248128630933,1
"2472","DrugBefore_YES","patient.before.diet",139.381364906553,53.3759544719114,147.691652979315,1
"2491","DrugBefore_NO","control",209.614757708866,60.0008751114774,211.21806626311,1
"2491","DrugBefore_NO","patient.after.diet",131.236027050049,52.5303957992427,142.248312716816,1
"2491","DrugBefore_NO","patient.before.diet",164.604485092605,54.8255048154457,171.328724997313,1
"2491","DrugBefore_YES","control",229.588543893263,NA,229.588543893263,1
"2491","DrugBefore_YES","patient.after.diet",148.96043385774,40.2863131746445,147.69019772834,1
"2491","DrugBefore_YES","patient.before.diet",139.796776503626,53.5460796060473,148.14809851539,1
"2502","DrugBefore_NO","control",209.991214184706,60.1054475406715,211.614705454868,1
"2502","DrugBefore_NO","patient.after.diet",131.471734789144,52.6296991074641,142.525395906541,1
"2502","DrugBefore_NO","patient.before.diet",164.906181579386,54.9476795124812,171.604537972293,1
"2502","DrugBefore_YES","control",230.041321321438,NA,230.041321321438,1
"2502","DrugBefore_YES","patient.after.diet",149.220142979491,40.3614743099571,147.945098272739,1
"2502","DrugBefore_YES","patient.before.diet",148.488858458102,47.1420052248886,155.643535643922,1
"2542","DrugBefore_NO","control",208.542657783903,61.5174072721548,211.718112169034,1
"2542","DrugBefore_NO","patient.after.diet",132.323153188674,52.9883238798289,143.526395017531,1
"2542","DrugBefore_NO","patient.before.diet",165.995331909028,55.3893877066427,172.598494289969,1
"2542","DrugBefore_YES","control",231.677032421668,NA,231.677032421668,1
"2542","DrugBefore_YES","patient.after.diet",150.157921398098,40.6328742338943,148.865717082795,1
"2542","DrugBefore_YES","patient.before.diet",149.412982438097,47.4440950653025,156.641518985465,1
"2605","DrugBefore_NO","control",210.641278472927,62.1272767487938,213.800634401958,1
"2605","DrugBefore_NO","patient.after.diet",133.646442652094,53.5454585855532,145.082510362721,1
"2605","DrugBefore_NO","patient.before.diet",167.68611737787,56.0771002612672,174.136132140941,1
"2605","DrugBefore_YES","control",234.219860379765,NA,234.219860379765,1
"2605","DrugBefore_YES","patient.after.diet",151.614380537503,41.0543986403033,150.296180425629,1
"2605","DrugBefore_YES","patient.before.diet",160.595494716901,37.2741958041072,160.885575245949,1
"2628","DrugBefore_NO","control",211.398289138378,62.3474628951028,214.551036131192,1
"2628","DrugBefore_NO","patient.after.diet",134.124296966271,53.7465695157286,145.644529123256,1
"2628","DrugBefore_NO","patient.before.diet",168.296074347868,56.3257957735205,174.689262026743,1
"2628","DrugBefore_YES","control",235.138264148704,NA,235.138264148704,1
"2628","DrugBefore_YES","patient.after.diet",152.140007981429,41.20653137303,150.812628877376,1
"2628","DrugBefore_YES","patient.before.diet",154.088256728893,31.8077084006519,158.752576990339,1
"2641","DrugBefore_NO","control",211.824042918863,62.4713442613146,214.972888165608,1
"2641","DrugBefore_NO","patient.after.diet",134.39317153016,53.8597103279102,145.960778490127,1
"2641","DrugBefore_NO","patient.before.diet",168.639136819166,56.4658114952917,175,1
"2641","DrugBefore_YES","control",235.655058498168,NA,235.655058498168,1
"2641","DrugBefore_YES","patient.after.diet",152.435689236314,41.2921127872958,151.103195174813,1
"2641","DrugBefore_YES","patient.before.diet",155.653767341177,33.8289469295015,161.75732121853,1
"2670","DrugBefore_NO","control",212.76835133812,62.7462261475278,215.908071618212,1
"2670","DrugBefore_NO","patient.after.diet",134.989843369918,54.1107380298143,146.66262354553,1
"2670","DrugBefore_NO","patient.before.diet",168.614043844166,60.6445121823913,168.845841014989,1
"2670","DrugBefore_YES","control",236.801989076245,NA,236.801989076245,1
"2670","DrugBefore_YES","patient.after.diet",153.09165890747,41.4819818848931,151.74794397433,1
"2670","DrugBefore_YES","patient.before.diet",156.329183816614,33.9764023540635,162.453782245235,1
"2697","DrugBefore_NO","control",213.64086230039,63.0003516823823,216.771579438933,1
"2697","DrugBefore_NO","patient.after.diet",130.793256082517,52.7026592730167,140.945594826191,1
"2697","DrugBefore_NO","patient.before.diet",169.325697372724,60.9535139031688,169.551298962092,1
"2697","DrugBefore_YES","control",237.86257277661,NA,237.86257277661,1
"2697","DrugBefore_YES","patient.after.diet",153.697950179781,41.6574808393142,152.344021968325,1
"2697","DrugBefore_YES","patient.before.diet",156.953359479984,34.1127570196819,163.097664091778,1
"2778","DrugBefore_NO","control",216.22081404181,63.752590481678,219.321758529915,1
"2778","DrugBefore_NO","patient.after.diet",132.384625068806,53.3961197718312,142.744490115639,1
"2778","DrugBefore_NO","patient.before.diet",179.041748853591,62.6518501640657,188.003967474651,1
"2778","DrugBefore_YES","control",241.003484414421,NA,241.003484414421,1
"2778","DrugBefore_YES","patient.after.diet",155.491841684987,42.176811663523,154.108608678189,1
"2778","DrugBefore_YES","patient.before.diet",158.799616786628,34.5165338717534,165.00372387959,1
"2801","DrugBefore_NO","control",216.943374251356,63.9634852293109,220.035153852991,1
"2801","DrugBefore_NO","patient.after.diet",132.830926384912,53.5904953830384,143.248767549892,1
"2801","DrugBefore_NO","patient.before.diet",179.669809877127,62.9051265340752,188.676659199634,1
"2801","DrugBefore_YES","control",241.884458093321,NA,241.884458093321,1
"2801","DrugBefore_YES","patient.after.diet",155.994563543609,42.3223706292737,154.603369621873,1
"2801","DrugBefore_YES","patient.before.diet",164.73291729224,33.5456293019421,168.211599052734,1
"2938","DrugBefore_NO","control",219.605398157309,67.3680994789927,218.657286099108,1
"2938","DrugBefore_NO","patient.after.diet",135.440604510836,54.726095744199,146.195437567792,1
"2938","DrugBefore_NO","patient.before.diet",183.338510442048,64.3884897780551,192.608206883437,1
"2938","DrugBefore_YES","control",247.036605345546,NA,247.036605345546,1
"2938","DrugBefore_YES","patient.after.diet",158.930842337345,43.1727922637934,157.495440313331,1
"2938","DrugBefore_YES","patient.before.diet",167.846597542663,34.2007551005222,171.3204525034,1
"2945","DrugBefore_NO","control",219.818068243195,67.4330604840943,218.852165556888,1
"2945","DrugBefore_NO","patient.after.diet",135.571774363254,54.7831285382557,146.343453811246,1
"2945","DrugBefore_NO","patient.before.diet",183.522735188076,64.4631509266027,192.805723325952,1
"2945","DrugBefore_YES","control",247.295600224481,NA,247.295600224481,1
"2945","DrugBefore_YES","patient.after.diet",161.122639446079,43.0790961328138,159.040577839138,1
"2945","DrugBefore_YES","patient.before.diet",168.002863976735,34.2336677476946,171.476624660122,1
"3042","DrugBefore_NO","control",222.728298496607,68.3227777469338,221.514761368447,1
"3042","DrugBefore_NO","patient.after.diet",137.99966020879,57.6056201832111,155.251335236769,1
"3042","DrugBefore_NO","patient.before.diet",186.044637616976,65.4868524644699,195.510423071288,1
"3042","DrugBefore_YES","control",250.843779845609,NA,250.843779845609,1
"3042","DrugBefore_YES","patient.after.diet",163.168993539032,43.6616152032093,161.087375260493,1
"3042","DrugBefore_YES","patient.before.diet",170.141098558313,34.6843273253328,173.615145107152,1
"3055","DrugBefore_NO","control",223.113228178432,68.4405674765232,221.866357265069,1
"3055","DrugBefore_NO","patient.after.diet",138.240044077068,57.7125150613099,155.538504904606,1
"3055","DrugBefore_NO","patient.before.diet",186.37833011177,65.622534319789,195.868417768451,1
"3055","DrugBefore_YES","control",251.31365156598,NA,251.31365156598,1
"3055","DrugBefore_YES","patient.after.diet",164.736261343347,44.3835486585384,162.822156338532,1
"3055","DrugBefore_YES","patient.before.diet",170.423886900587,34.7439700623447,173.898201621072,1
"3064","DrugBefore_NO","control",218.690297986637,68.9427124231728,216.338494877978,1
"3064","DrugBefore_NO","patient.after.diet",138.406064166324,57.7863344369126,155.73683256934,1
"3064","DrugBefore_NO","patient.before.diet",186.608765654691,65.716261986796,196.115650786526,1
"3064","DrugBefore_YES","control",251.638180339161,NA,251.638180339161,1
"3064","DrugBefore_YES","patient.after.diet",164.925134676409,44.4373636808981,163.014521518578,1
"3064","DrugBefore_YES","patient.before.diet",170.619150091962,34.7851583934209,174.093682848487,1
"3105","DrugBefore_NO","control",219.870849861775,69.3156084440408,217.360953281463,1
"3105","DrugBefore_NO","patient.after.diet",139.158286073222,58.1207300566283,156.635379468602,1
"3105","DrugBefore_NO","patient.before.diet",187.652563449682,66.1411321394412,197.235690105996,1
"3105","DrugBefore_YES","control",253.108734281495,NA,253.108734281495,1
"3105","DrugBefore_YES","patient.after.diet",169.698415206311,41.9784781226968,170.106549038369,1
"3105","DrugBefore_YES","patient.before.diet",171.50341981377,34.9717389397923,174.979283891762,1
"3107","DrugBefore_NO","control",219.9281495492,69.333714460791,217.410541658727,1
"3107","DrugBefore_NO","patient.after.diet",139.194809687523,58.1369633352995,156.679005096715,1
"3107","DrugBefore_NO","patient.before.diet",187.703232439324,66.1617696400692,197.290066456383,1
"3107","DrugBefore_YES","control",253.180142057153,NA,253.180142057153,1
"3107","DrugBefore_YES","patient.after.diet",169.740989559426,41.9895854419311,170.149156151979,1
"3107","DrugBefore_YES","patient.before.diet",163.294937054528,29.9410828865775,172.382873637619,1
"3209","DrugBefore_NO","control",222.815776495302,70.2470144079245,219.905004093748,1
"3209","DrugBefore_NO","patient.after.diet",142.210011305252,61.1924395904929,166,1
"3209","DrugBefore_NO","patient.before.diet",190.257506183997,67.2036786161377,200.031976833606,1
"3209","DrugBefore_YES","control",256.782645483872,NA,256.782645483872,1
"3209","DrugBefore_YES","patient.after.diet",171.88735889848,42.5494783217226,172.296892217324,1
"3209","DrugBefore_YES","patient.before.diet",165.358578387558,30.3528277313817,174.563082794145,1
"3223","DrugBefore_NO","control",223.206919340831,70.3708532036286,220.242204448851,1
"3223","DrugBefore_NO","patient.after.diet",140.472190359637,63.5949497805169,159.286035566318,1
"3223","DrugBefore_NO","patient.before.diet",190.603613491622,67.345090871441,200.403619262949,1
"3223","DrugBefore_YES","control",257.271210626181,NA,257.271210626181,1
"3223","DrugBefore_YES","patient.after.diet",172.17822111255,42.6253390885755,172.587897521305,1
"3223","DrugBefore_YES","patient.before.diet",165.638116087813,30.4088278557559,174.858657133234,1
"3317","DrugBefore_NO","control",225.801815770692,71.193197510336,222.800845137171,1
"3317","DrugBefore_NO","patient.after.diet",142.096750150929,64.3852615168337,161.09605878469,1
"3317","DrugBefore_NO","patient.before.diet",192.900433841853,68.2849076543674,202.870538789924,1
"3317","DrugBefore_YES","control",260.515993779713,NA,260.515993779713,1
"3317","DrugBefore_YES","patient.after.diet",173.592994954999,44.2471809432063,168.27650333728,1
"3317","DrugBefore_YES","patient.before.diet",167.492578903671,30.7817430804292,176.821076950347,1
"3383.86206896552","DrugBefore_NO","control",227.619019882595,71.7698989482516,224.752265812239,1
"3383.86206896552","DrugBefore_NO","patient.after.diet",143.235839591778,64.9390513821917,162.363234499297,1
"3383.86206896552","DrugBefore_NO","patient.before.diet",194.509599422515,68.9447629887788,204.599528216494,1
"3383.86206896552","DrugBefore_YES","control",262.792027866687,NA,262.792027866687,1
"3383.86206896552","DrugBefore_YES","patient.after.diet",174.946579211092,44.6102333929752,169.625373842704,1
"3383.86206896552","DrugBefore_YES","patient.before.diet",177.165122836841,26.05316095379,180.802848750109,1
"3606","DrugBefore_NO","control",233.459362071839,73.6280029667828,231.019800217433,1
"3606","DrugBefore_NO","patient.after.diet",146.905097673945,66.7207043232558,166.433680659367,1
"3606","DrugBefore_NO","patient.before.diet",199.685084273989,71.0746922967872,210.163891859243,1
"3606","DrugBefore_YES","control",270.127991303664,NA,270.127991303664,1
"3606","DrugBefore_YES","patient.after.diet",179.301521513899,45.7776636210679,173.972205099395,1
"3606","DrugBefore_YES","patient.before.diet",181.582280454445,26.7325875423122,185.205122005078,1
"3642","DrugBefore_NO","control",234.381576448721,73.9220634110477,232.008893725039,1
"3642","DrugBefore_NO","patient.after.diet",143.650204710587,68.8770685542417,160.009987139156,1
"3642","DrugBefore_NO","patient.before.diet",200.502823035559,71.4122670807821,211.043550499486,1
"3642","DrugBefore_YES","control",271.289332550894,NA,271.289332550894,1
"3642","DrugBefore_YES","patient.after.diet",179.989846177357,45.9620892221195,174.660203535779,1
"3642","DrugBefore_YES","patient.before.diet",182.279837734384,26.8408524181685,185.90121648645,1
"3651","DrugBefore_NO","control",234.611089842446,73.9952751734679,232.25502735202,1
"3651","DrugBefore_NO","patient.after.diet",143.792600544153,68.9504822450285,160.174123417192,1
"3651","DrugBefore_NO","patient.before.diet",200.706356405444,71.4963317869106,211.262515516936,1
"3651","DrugBefore_YES","control",271.578484892069,NA,271.578484892069,1
"3651","DrugBefore_YES","patient.after.diet",180.161179495619,46.0079910927058,174.831495115246,1
"3651","DrugBefore_YES","patient.before.diet",193.534712031936,11.9948802458128,193.41219582224,1
"3703","DrugBefore_NO","control",236.330051208851,77.7102446493913,239.294664206255,1
"3703","DrugBefore_NO","patient.after.diet",144.610833841484,69.3722011858515,161.117017205602,1
"3703","DrugBefore_NO","patient.before.diet",201.87536852305,71.9794945147484,212.52031411231,1
"3703","DrugBefore_YES","control",273.240012098385,NA,273.240012098385,1
"3703","DrugBefore_YES","patient.after.diet",181.145333764299,46.2716230687786,175.815711150008,1
"3703","DrugBefore_YES","patient.before.diet",194.596808991556,12.05753713989,194.480466763486,1
"3723","DrugBefore_NO","control",253.997732936533,52.7770687297174,245.415345122782,1
"3723","DrugBefore_NO","patient.after.diet",144.923522852538,69.5333020028721,161.477224498724,1
"3723","DrugBefore_NO","patient.before.diet",202.321867064802,72.1641831929629,213.000793094889,1
"3723","DrugBefore_YES","control",273.874965850291,NA,273.874965850291,1
"3723","DrugBefore_YES","patient.after.diet",181.521266307634,46.3723118039682,176.191801644942,1
"3723","DrugBefore_YES","patient.before.diet",195.002479901451,12.081419621735,194.888312970266,1
"3780","DrugBefore_NO","control",258.558993817597,54.9683165981692,250.84500251863,1
"3780","DrugBefore_NO","patient.after.diet",145.808664533922,69.9891520998945,162.496505918992,1
"3780","DrugBefore_NO","patient.before.diet",203.585051414688,72.6871185429762,214.360317121531,1
"3780","DrugBefore_YES","control",275.672339151753,NA,275.672339151753,1
"3780","DrugBefore_YES","patient.after.diet",182.584935748744,46.6571568339938,177.25631448659,1
"3780","DrugBefore_YES","patient.before.diet",196.150174981284,12.1488282098992,196.041604758968,1
"3803","DrugBefore_NO","control",268.493671751389,49.4047416139951,255.536838452478,1
"3803","DrugBefore_NO","patient.after.diet",146.163341253336,70.1717330592652,162.904774993221,1
"3803","DrugBefore_NO","patient.before.diet",204.090899504249,72.8967086875122,214.904830234195,1
"3803","DrugBefore_YES","control",276.392536662199,NA,276.392536662199,1
"3803","DrugBefore_YES","patient.after.diet",183.010939271921,46.7712192850402,177.682818180811,1
"3803","DrugBefore_YES","patient.before.diet",196.609778599324,12.1757540072974,196.503215372327,1
"4314","DrugBefore_NO","control",282.286808432594,51.8591687101105,269.559786479181,1
"4314","DrugBefore_NO","patient.after.diet",160.421141987664,74.4323281804715,178.281307546336,1
"4314","DrugBefore_NO","patient.before.diet",214.802147977597,77.357176228693,226.446482690285,1
"4314","DrugBefore_YES","control",291.702972841099,NA,291.702972841099,1
"4314","DrugBefore_YES","patient.after.diet",192.039435068059,49.1858228450246,186.742132327447,1
"4314","DrugBefore_YES","patient.before.diet",206.340005265721,12.7346111485496,206.241798775088,1
"4399","DrugBefore_NO","control",284.469478421892,52.2497345562867,271.786200284914,1
"4399","DrugBefore_NO","patient.after.diet",170.241796296432,74.2316392639739,186.274611178737,1
"4399","DrugBefore_NO","patient.before.diet",216.493783652307,78.0652425678052,228.271381705631,1
"4399","DrugBefore_YES","control",294.131972047302,NA,294.131972047302,1
"4399","DrugBefore_YES","patient.after.diet",193.466865568704,49.5670508966864,188.177644311939,1
"4399","DrugBefore_YES","patient.before.diet",207.875938080876,12.8205757087638,207.772560048327,1
"4483","DrugBefore_NO","control",289.572661525731,55.4503215793629,292.350525866747,1
"4483","DrugBefore_NO","patient.after.diet",171.538782063689,74.8175188013207,187.515081767468,1
"4483","DrugBefore_NO","patient.before.diet",218.142440630182,78.7561777509017,230.050503648544,1
"4483","DrugBefore_YES","control",296.502285280037,NA,296.502285280037,1
"4483","DrugBefore_YES","patient.after.diet",194.858485001285,49.9385627917161,189.577882958596,1
"4483","DrugBefore_YES","patient.before.diet",209.372505823813,12.9036786150633,209.262219876114,1
"4511.48275862069","DrugBefore_NO","control",290.28966616004,55.5796185723258,293.05645067596,1
"4511.48275862069","DrugBefore_NO","patient.after.diet",171.967495058954,75.0112009465544,187.924424949609,1
"4511.48275862069","DrugBefore_NO","patient.before.diet",218.687019574822,78.9845853712864,230.638307127751,1
"4511.48275862069","DrugBefore_YES","control",297.28590411254,NA,297.28590411254,1
"4511.48275862069","DrugBefore_YES","patient.after.diet",196.75440781887,51.1082921754371,196.214340406765,1
"4511.48275862069","DrugBefore_YES","patient.before.diet",209.866763916829,12.930978531822,209.753780481596,1
"5208","DrugBefore_NO","control",307.237652781341,58.6395055394578,309.796563853079,1
"5208","DrugBefore_NO","patient.after.diet",182.111153181653,79.5977164404469,197.51149768338,1
"5208","DrugBefore_NO","patient.before.diet",231.514708787158,84.387030826898,244.504306641614,1
"5208","DrugBefore_YES","control",315.844357758482,NA,315.844357758482,1
"5208","DrugBefore_YES","patient.after.diet",207.580924367185,54.1142200938309,207.029019020607,1
"5208","DrugBefore_YES","patient.before.diet",221.491841734433,13.5512738511881,221.249248510368,1
"5639.10344827586","DrugBefore_NO","control",316.959213620695,60.3966730321408,319.453868579171,1
"5639.10344827586","DrugBefore_NO","patient.after.diet",211.045290810019,47.2989529782619,203.901094174104,1
"5639.10344827586","DrugBefore_NO","patient.before.diet",238.831454180371,87.4828505327371,252.432516880586,1
"5639.10344827586","DrugBefore_YES","control",326.521298122671,NA,326.521298122671,1
"5639.10344827586","DrugBefore_YES","patient.after.diet",213.761813966052,55.8313452359158,213.204485736944,1
"5639.10344827586","DrugBefore_YES","patient.before.diet",228.100974939298,13.8853518348913,227.719378238462,1
"5947","DrugBefore_NO","control",323.603161071778,61.5980381305111,326.080665176732,1
"5947","DrugBefore_NO","patient.after.diet",215.521883086439,48.4249395667129,207.687391461576,1
"5947","DrugBefore_NO","patient.before.diet",243.81334980812,89.5940222123884,257.83968917824,1
"5947","DrugBefore_YES","control",333.831721526632,NA,333.831721526632,1
"5947","DrugBefore_YES","patient.after.diet",217.97251610825,57.0019456242518,217.411210254476,1
"5947","DrugBefore_YES","patient.before.diet",232.588374920457,14.1052934714179,232.080445172169,1
"5957","DrugBefore_NO","control",323.814951321768,61.6363401122254,326.292285697268,1
"5957","DrugBefore_NO","patient.after.diet",215.664624756863,48.4609476986913,207.80772066484,1
"5957","DrugBefore_NO","patient.before.diet",217.087398358363,59.7966623998003,231.150085800333,1
"5957","DrugBefore_YES","control",334.064939806,NA,334.064939806,1
"5957","DrugBefore_YES","patient.after.diet",218.106554942457,57.0392228275628,217.545109519812,1
"5957","DrugBefore_YES","patient.before.diet",232.730996880893,14.112203110842,232.218591519802,1
"6154","DrugBefore_NO","control",327.939398569183,62.3823198559011,330.418194604081,1
"6154","DrugBefore_NO","patient.after.diet",222.709510326915,51.4797773191287,211.292960278041,1
"6154","DrugBefore_NO","patient.before.diet",219.781887164106,60.6765741775117,233.938957925647,1
"6154","DrugBefore_YES","control",338.60894201979,NA,338.60894201979,1
"6154","DrugBefore_YES","patient.after.diet",220.714513574514,57.7647052342493,220.150099132427,1
"6154","DrugBefore_YES","patient.before.diet",235.502981951432,14.2456278275796,234.897639235572,1
"6174","DrugBefore_NO","control",328.353144059257,62.4571619851629,330.832591729669,1
"6174","DrugBefore_NO","patient.after.diet",225.284993259596,56.084640694943,233.856023260508,1
"6174","DrugBefore_NO","patient.before.diet",220.051925983393,60.7648821804484,234.218303167286,1
"6174","DrugBefore_YES","control",339.065013110361,NA,339.065013110361,1
"6174","DrugBefore_YES","patient.after.diet",220.665265106506,59.6019848282931,214.565870500908,1
"6174","DrugBefore_YES","patient.before.diet",235.780469879571,14.2588992461364,235.165185693803,1
"6434","DrugBefore_NO","control",333.651948795135,63.415830792617,336.147998974157,1
"6434","DrugBefore_NO","patient.after.diet",247.567300085205,38.6822762543144,260.330974928238,1
"6434","DrugBefore_NO","patient.before.diet",223.506193024372,61.8965090902477,237.789173556806,1
"6434","DrugBefore_YES","control",344.909721346518,NA,344.909721346518,1
"6434","DrugBefore_YES","patient.after.diet",224.012471243333,60.5619333053044,217.96559009663,1
"6434","DrugBefore_YES","patient.before.diet",239.324440009409,14.4272682515366,238.571467521572,1
"6459","DrugBefore_NO","control",334.153846860179,63.5066538498945,336.652268449145,1
"6459","DrugBefore_NO","patient.after.diet",247.948574533944,38.7624874623941,260.723635816629,1
"6459","DrugBefore_NO","patient.before.diet",223.832989922178,62.0037629845597,238.126767720817,1
"6459","DrugBefore_YES","control",345.463696861662,NA,345.463696861662,1
"6459","DrugBefore_YES","patient.after.diet",226.771937653706,61.7722009481964,228.50595792252,1
"6459","DrugBefore_YES","patient.before.diet",239.659157469317,14.4430778584621,238.892121378397,1
"6766.72413793103","DrugBefore_NO","control",337.421868432028,69.253044737054,325.628639062767,1
